angle_deg,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30,sample_31,sample_32,sample_33,sample_34,sample_35,sample_36,sample_37,sample_38,sample_39,sample_40,sample_41,sample_42,sample_43,sample_44,sample_45,sample_46,sample_47,sample_48,sample_49,sample_50,mean_W,std_W,mean_uW
69,1.22153615e-05,1.2212502e-05,1.22147258e-05,1.22150432e-05,1.22140909e-05,1.22144074e-05,1.22128204e-05,1.22163128e-05,1.22099618e-05,1.22137726e-05,1.22109141e-05,1.22179017e-05,1.22121837e-05,1.22163128e-05,1.22105967e-05,1.22144074e-05,1.22102783e-05,1.2215678e-05,1.22128204e-05,1.22179017e-05,1.22121837e-05,1.22150432e-05,1.22105967e-05,1.22153615e-05,1.22115489e-05,1.22172669e-05,1.22121837e-05,1.22175834e-05,1.2212502e-05,1.22137726e-05,1.22115489e-05,1.2215678e-05,1.2212502e-05,1.22172669e-05,1.22153615e-05,1.22128204e-05,1.2212502e-05,1.22137726e-05,1.22118672e-05,1.22147258e-05,1.2212502e-05,1.22118672e-05,1.22118672e-05,1.22163128e-05,1.22134561e-05,1.22204419e-05,1.22131378e-05,1.2218854e-05,1.22147258e-05,1.22175834e-05,1.2214096586e-05,2.401651762850703e-09,12.214096586
70,1.23436685e-05,1.23455739e-05,1.23423979e-05,1.23446198e-05,1.23443033e-05,1.23446198e-05,1.23436685e-05,1.23446198e-05,1.23420796e-05,1.23420796e-05,1.23420796e-05,1.23433501e-05,1.2340809e-05,1.23436685e-05,1.23427144e-05,1.2340809e-05,1.23395394e-05,1.23455739e-05,1.23401742e-05,1.2343985e-05,1.2343985e-05,1.23525606e-05,1.23373165e-05,1.23462087e-05,1.23398577e-05,1.23443033e-05,1.23446198e-05,1.23500195e-05,1.23423979e-05,1.23458904e-05,1.23420796e-05,1.23503378e-05,1.2336046e-05,1.23493846e-05,1.23373165e-05,1.23487489e-05,1.23366817e-05,1.23446198e-05,1.23373165e-05,1.23436685e-05,1.23385871e-05,1.23462087e-05,1.23366817e-05,1.23458904e-05,1.23455739e-05,1.23401742e-05,1.23462087e-05,1.23411273e-05,1.23474792e-05,1.23423979e-05,1.2343280444e-05,3.667066732425898e-09,12.343280444
71,1.24745156e-05,1.2469116e-05,1.24818207e-05,1.24697517e-05,1.24722937e-05,1.24735634e-05,1.24719754e-05,1.24770568e-05,1.24757862e-05,1.24789622e-05,1.24726103e-05,1.24770568e-05,1.24767394e-05,1.24767394e-05,1.2474834e-05,1.24741991e-05,1.24754688e-05,1.24745156e-05,1.24751505e-05,1.24735634e-05,1.24735634e-05,1.24726103e-05,1.24770568e-05,1.24770568e-05,1.24735634e-05,1.24751505e-05,1.24741991e-05,1.24738808e-05,1.24770568e-05,1.24754688e-05,1.24761045e-05,1.2474834e-05,1.24757862e-05,1.24745156e-05,1.24745156e-05,1.24783264e-05,1.24770568e-05,1.24770568e-05,1.24761045e-05,1.24767394e-05,1.24770568e-05,1.2476421e-05,1.24745156e-05,1.2476421e-05,1.24770568e-05,1.24745156e-05,1.24745156e-05,1.24754688e-05,1.24703865e-05,1.2474834e-05,1.2475151143999999e-05,2.2430927510168986e-09,12.475151143999998
72,1.26012355e-05,1.25990118e-05,1.26037758e-05,1.25993301e-05,1.26088571e-05,1.25974248e-05,1.25986953e-05,1.2601552e-05,1.25974248e-05,1.25996467e-05,1.25920251e-05,1.26040932e-05,1.25923425e-05,1.26040932e-05,1.26025061e-05,1.26002824e-05,1.25974248e-05,1.26018704e-05,1.25939305e-05,1.26091754e-05,1.25936122e-05,1.26050463e-05,1.25967899e-05,1.26012355e-05,1.25958359e-05,1.26012355e-05,1.2599965e-05,1.2599965e-05,1.25996467e-05,1.26002824e-05,1.2601552e-05,1.2601552e-05,1.25986953e-05,1.26037758e-05,1.2601552e-05,1.26037758e-05,1.26002824e-05,1.26040932e-05,1.26018704e-05,1.26012355e-05,1.26025061e-05,1.26006007e-05,1.26037758e-05,1.26040932e-05,1.26012355e-05,1.26006007e-05,1.26018704e-05,1.26028226e-05,1.26012355e-05,1.2599965e-05,1.2600708036e-05,3.436157525012973e-09,12.600708035999999
73,1.27209678e-05,1.27158864e-05,1.27193798e-05,1.27193798e-05,1.27200155e-05,1.2723508e-05,1.27250969e-05,1.27196972e-05,1.27228732e-05,1.27241428e-05,1.27231915e-05,1.27219209e-05,1.27231915e-05,1.27209678e-05,1.2723508e-05,1.27206504e-05,1.27209678e-05,1.2723508e-05,1.27193798e-05,1.27193798e-05,1.27206504e-05,1.27206504e-05,1.27206504e-05,1.27216026e-05,1.27184267e-05,1.27209678e-05,1.2723508e-05,1.27231915e-05,1.27200155e-05,1.27222374e-05,1.27228732e-05,1.27219209e-05,1.2718745e-05,1.27206504e-05,1.27206504e-05,1.27193798e-05,1.27209678e-05,1.27209678e-05,1.27209678e-05,1.27209678e-05,1.27209678e-05,1.27228732e-05,1.27193798e-05,1.27212861e-05,1.27193798e-05,1.27206504e-05,1.27206504e-05,1.27206504e-05,1.27193798e-05,1.2718745e-05,1.2721031344e-05,1.7266505869064967e-09,12.721031344
74,1.28327601e-05,1.28372067e-05,1.28324427e-05,1.28378415e-05,1.2834983e-05,1.2834983e-05,1.2831807e-05,1.28340307e-05,1.28333959e-05,1.28353013e-05,1.28346664e-05,1.28375232e-05,1.28333959e-05,1.28372067e-05,1.28375232e-05,1.28365718e-05,1.28330776e-05,1.28365718e-05,1.28343481e-05,1.28353013e-05,1.28327601e-05,1.28337124e-05,1.28337124e-05,1.28362535e-05,1.28337124e-05,1.28324427e-05,1.28353013e-05,1.28327601e-05,1.28353013e-05,1.28337124e-05,1.28330776e-05,1.2831807e-05,1.28337124e-05,1.28353013e-05,1.28353013e-05,1.28327601e-05,1.28340307e-05,1.28321253e-05,1.2834983e-05,1.28353013e-05,1.28362535e-05,1.28353013e-05,1.28359361e-05,1.28346664e-05,1.28324427e-05,1.28327601e-05,1.28353013e-05,1.28346664e-05,1.2834983e-05,1.28333959e-05,1.2834494264000001e-05,1.5933208657090008e-09,12.834494264000002
75,1.29445525e-05,1.29366126e-05,1.29432819e-05,1.29394712e-05,1.29445525e-05,1.29420114e-05,1.29445525e-05,1.29413766e-05,1.29442351e-05,1.29432819e-05,1.29388363e-05,1.29442351e-05,1.29455057e-05,1.29391547e-05,1.29420114e-05,1.29407417e-05,1.29436003e-05,1.2938518e-05,1.29436003e-05,1.29404243e-05,1.29445525e-05,1.29432819e-05,1.29461405e-05,1.29445525e-05,1.29458222e-05,1.29432819e-05,1.29442351e-05,1.29436003e-05,1.29429654e-05,1.29442351e-05,1.29442351e-05,1.29429654e-05,1.29426471e-05,1.29442351e-05,1.29429654e-05,1.29394712e-05,1.29420114e-05,1.29420114e-05,1.29442351e-05,1.29416949e-05,1.29420114e-05,1.29413766e-05,1.29407417e-05,1.29404243e-05,1.29445525e-05,1.29445525e-05,1.29429654e-05,1.29445525e-05,1.29445525e-05,1.29404243e-05,1.2942716984e-05,2.0682271753711906e-09,12.942716984
76,1.3048405e-05,1.30407834e-05,1.30433245e-05,1.30487224e-05,1.30449116e-05,1.30487224e-05,1.3043641e-05,1.30493572e-05,1.30461813e-05,1.30474518e-05,1.30430062e-05,1.30426888e-05,1.30433245e-05,1.30452299e-05,1.30423705e-05,1.30439594e-05,1.30417357e-05,1.30461813e-05,1.30411008e-05,1.30461813e-05,1.30430062e-05,1.30506296e-05,1.30433245e-05,1.30458648e-05,1.30433245e-05,1.30464996e-05,1.30426888e-05,1.30442759e-05,1.30414192e-05,1.30461813e-05,1.3043641e-05,1.30455464e-05,1.3042054e-05,1.30449116e-05,1.3043641e-05,1.30452299e-05,1.3043641e-05,1.30487224e-05,1.30474518e-05,1.30477702e-05,1.30433245e-05,1.30458648e-05,1.30445942e-05,1.30445942e-05,1.30449116e-05,1.30461813e-05,1.30461813e-05,1.30461813e-05,1.30461813e-05,1.30461813e-05,1.304502597e-05,2.2551433475723684e-09,13.04502597
77,1.31386023e-05,1.31538454e-05,1.31411425e-05,1.31525758e-05,1.31490824e-05,1.31440001e-05,1.31484476e-05,1.31443185e-05,1.31474944e-05,1.31471761e-05,1.31468587e-05,1.31474944e-05,1.31474944e-05,1.31443185e-05,1.31462239e-05,1.31462239e-05,1.31500346e-05,1.31449533e-05,1.3150353e-05,1.31465404e-05,1.31443185e-05,1.315194e-05,1.31500346e-05,1.31449533e-05,1.31500346e-05,1.31452707e-05,1.31487641e-05,1.31452707e-05,1.31478109e-05,1.31459055e-05,1.31478109e-05,1.31465404e-05,1.31500346e-05,1.31468587e-05,1.3150353e-05,1.31462239e-05,1.31500346e-05,1.31462239e-05,1.31500346e-05,1.31443185e-05,1.31481293e-05,1.31462239e-05,1.3150353e-05,1.31468587e-05,1.31490824e-05,1.31478109e-05,1.3150353e-05,1.31474944e-05,1.3150353e-05,1.31478109e-05,1.3147487714e-05,2.765370134141968e-09,13.147487713999999
78,1.32392779e-05,1.32389614e-05,1.32389614e-05,1.3237056e-05,1.32380073e-05,1.32364203e-05,1.32392779e-05,1.32380073e-05,1.32376908e-05,1.32341966e-05,1.32430887e-05,1.32275272e-05,1.32449941e-05,1.3231338e-05,1.32449941e-05,1.32291161e-05,1.32469013e-05,1.3231338e-05,1.32380073e-05,1.32430887e-05,1.32364203e-05,1.32376908e-05,1.32367377e-05,1.32307032e-05,1.32389614e-05,1.3237056e-05,1.32367377e-05,1.32392779e-05,1.32367377e-05,1.3241819e-05,1.32389614e-05,1.3240232e-05,1.32367377e-05,1.3241819e-05,1.32367377e-05,1.32430887e-05,1.32367377e-05,1.32437244e-05,1.3241819e-05,1.32443593e-05,1.3237056e-05,1.32440427e-05,1.32380073e-05,1.3241819e-05,1.32367377e-05,1.32405485e-05,1.32357854e-05,1.3240232e-05,1.32364203e-05,1.32395962e-05,1.3238497082e-05,4.023803437778084e-09,13.238497082
79,1.33253452e-05,1.33256635e-05,1.33253452e-05,1.33237581e-05,1.33253452e-05,1.33237581e-05,1.33224885e-05,1.33218527e-05,1.33205813e-05,1.33272515e-05,1.33167705e-05,1.33294752e-05,1.33167705e-05,1.33304266e-05,1.33205813e-05,1.33278863e-05,1.33167705e-05,1.33256635e-05,1.33253452e-05,1.33218527e-05,1.33237581e-05,1.33205813e-05,1.33253452e-05,1.33205813e-05,1.33275689e-05,1.33231233e-05,1.33262993e-05,1.33243939e-05,1.33259809e-05,1.33231233e-05,1.3322805e-05,1.33224885e-05,1.33282047e-05,1.33240756e-05,1.33234398e-05,1.33256635e-05,1.33269341e-05,1.33253452e-05,1.33266158e-05,1.33237581e-05,1.33266158e-05,1.33253452e-05,1.33285212e-05,1.33224885e-05,1.33272515e-05,1.33243939e-05,1.33240756e-05,1.33231233e-05,1.33253452e-05,1.33247104e-05,1.3324297759999999e-05,2.942669418741976e-09,13.324297759999999
80,1.34041084e-05,1.34063321e-05,1.34025213e-05,1.34047432e-05,1.34018856e-05,1.34069669e-05,1.34041084e-05,1.34066486e-05,1.3402203e-05,1.34034735e-05,1.34025213e-05,1.3409508e-05,1.34050615e-05,1.34066486e-05,1.34041084e-05,1.34066486e-05,1.34047432e-05,1.34069669e-05,1.34066486e-05,1.34018856e-05,1.34139536e-05,1.33980748e-05,1.34126831e-05,1.34015672e-05,1.34091906e-05,1.34069669e-05,1.34120482e-05,1.34088723e-05,1.3411096e-05,1.3407921e-05,1.3409508e-05,1.34044267e-05,1.3415859e-05,1.34063321e-05,1.34155425e-05,1.33993453e-05,1.34101429e-05,1.34018856e-05,1.34117317e-05,1.34050615e-05,1.3409508e-05,1.34082375e-05,1.34098264e-05,1.34091906e-05,1.34066486e-05,1.3407921e-05,1.34072852e-05,1.3409508e-05,1.3409508e-05,1.34069669e-05,1.3406890818000002e-05,3.8330577909908464e-09,13.406890818
81,1.34812835e-05,1.34860484e-05,1.34816019e-05,1.34857301e-05,1.34812835e-05,1.34854126e-05,1.34844595e-05,1.3484143e-05,1.34831889e-05,1.34869997e-05,1.34831889e-05,1.34854126e-05,1.34857301e-05,1.34844595e-05,1.34847778e-05,1.34838247e-05,1.34828724e-05,1.34889051e-05,1.34768379e-05,1.34901757e-05,1.34803304e-05,1.3487318e-05,1.3475249e-05,1.34892234e-05,1.3475249e-05,1.34822376e-05,1.3484143e-05,1.34822376e-05,1.34882703e-05,1.34831889e-05,1.34869997e-05,1.3480967e-05,1.34860484e-05,1.34816019e-05,1.34857301e-05,1.34796956e-05,1.34844595e-05,1.34793781e-05,1.34879538e-05,1.34831889e-05,1.34854126e-05,1.34796956e-05,1.34869997e-05,1.34812835e-05,1.34879538e-05,1.34831889e-05,1.34854126e-05,1.34819193e-05,1.34876354e-05,1.34831889e-05,1.3483849926e-05,3.318672496514767e-09,13.483849926
82,1.35556002e-05,1.35486134e-05,1.35578239e-05,1.35514711e-05,1.35530599e-05,1.35556002e-05,1.35540113e-05,1.35549653e-05,1.35536948e-05,1.35565533e-05,1.35540113e-05,1.35578239e-05,1.35536948e-05,1.35578239e-05,1.35552837e-05,1.35568707e-05,1.35581413e-05,1.35565533e-05,1.35556002e-05,1.35540113e-05,1.35543296e-05,1.35543296e-05,1.35540113e-05,1.35556002e-05,1.35587761e-05,1.35594109e-05,1.35543296e-05,1.35587761e-05,1.35559185e-05,1.35581413e-05,1.35536948e-05,1.35552837e-05,1.35562359e-05,1.35511546e-05,1.35600467e-05,1.35505188e-05,1.35641758e-05,1.35508362e-05,1.35638575e-05,1.3554647e-05,1.35619521e-05,1.35543296e-05,1.35644923e-05,1.35505188e-05,1.35657629e-05,1.35511546e-05,1.35644923e-05,1.35540113e-05,1.35594109e-05,1.35556002e-05,1.355614014e-05,3.865879948679199e-09,13.556140139999998
83,1.36216604e-05,1.36251529e-05,1.36175304e-05,1.36242006e-05,1.36203898e-05,1.36248354e-05,1.36229301e-05,1.36226117e-05,1.36242006e-05,1.36210247e-05,1.36213421e-05,1.36229301e-05,1.36213421e-05,1.36238823e-05,1.36229301e-05,1.36254712e-05,1.36248354e-05,1.36235658e-05,1.36251529e-05,1.36254712e-05,1.36254712e-05,1.36226117e-05,1.36238823e-05,1.36264225e-05,1.36276931e-05,1.36257877e-05,1.36248354e-05,1.36254712e-05,1.36267408e-05,1.36251529e-05,1.36251529e-05,1.36226117e-05,1.36226117e-05,1.36229301e-05,1.36213421e-05,1.36203898e-05,1.36203898e-05,1.36203898e-05,1.36203898e-05,1.36216604e-05,1.36191193e-05,1.36178487e-05,1.36188009e-05,1.36197541e-05,1.36219769e-05,1.36200715e-05,1.36229301e-05,1.36197541e-05,1.36222952e-05,1.36226117e-05,1.3622771184e-05,2.373334150629456e-09,13.622771184
84,1.3685496e-05,1.36813669e-05,1.36813669e-05,1.36813669e-05,1.36816852e-05,1.36797798e-05,1.36816852e-05,1.36839071e-05,1.36851777e-05,1.36848612e-05,1.36835906e-05,1.36835906e-05,1.36835906e-05,1.36835906e-05,1.36810495e-05,1.36829549e-05,1.36823201e-05,1.36807312e-05,1.36823201e-05,1.36839071e-05,1.36835906e-05,1.36835906e-05,1.36864483e-05,1.36851777e-05,1.36864483e-05,1.36877179e-05,1.36839071e-05,1.36864483e-05,1.36839071e-05,1.36829549e-05,1.36813669e-05,1.36839071e-05,1.36813669e-05,1.36839071e-05,1.36848612e-05,1.36826366e-05,1.36820017e-05,1.36813669e-05,1.36839071e-05,1.36813669e-05,1.36823201e-05,1.36816852e-05,1.36810495e-05,1.36835906e-05,1.36816852e-05,1.36858125e-05,1.36816852e-05,1.36867666e-05,1.36823201e-05,1.36832723e-05,1.3683228094000001e-05,1.7986991985775407e-09,13.683228094
85,1.37407569e-05,1.37426623e-05,1.37372626e-05,1.37436155e-05,1.37398047e-05,1.37423449e-05,1.3739168e-05,1.3744886e-05,1.37423449e-05,1.37426623e-05,1.37429806e-05,1.37442503e-05,1.3744886e-05,1.37467914e-05,1.37436155e-05,1.37461557e-05,1.37436155e-05,1.37426623e-05,1.37445677e-05,1.37420266e-05,1.37420266e-05,1.3744886e-05,1.37420266e-05,1.37432971e-05,1.37445677e-05,1.37445677e-05,1.37455208e-05,1.37436155e-05,1.37467914e-05,1.37420266e-05,1.37445677e-05,1.37436155e-05,1.3744886e-05,1.3744886e-05,1.37474262e-05,1.3744886e-05,1.3743932e-05,1.37432971e-05,1.37445677e-05,1.37474262e-05,1.37474262e-05,1.3744886e-05,1.3744886e-05,1.37474262e-05,1.37445677e-05,1.37452025e-05,1.37458374e-05,1.37432971e-05,1.37442503e-05,1.37398047e-05,1.3743869203999999e-05,2.1258116547763504e-09,13.743869204
86,1.37966526e-05,1.37982415e-05,1.37982415e-05,1.3796971e-05,1.38004634e-05,1.37931602e-05,1.37953821e-05,1.37928419e-05,1.37947472e-05,1.37941115e-05,1.37979232e-05,1.37953821e-05,1.37979232e-05,1.37953821e-05,1.3793795e-05,1.37963352e-05,1.3796971e-05,1.37953821e-05,1.37982415e-05,1.37953821e-05,1.37953821e-05,1.3793795e-05,1.37950656e-05,1.37982415e-05,1.37995112e-05,1.37976058e-05,1.37966526e-05,1.37947472e-05,1.37963352e-05,1.37976058e-05,1.37947472e-05,1.37957004e-05,1.37957004e-05,1.37976058e-05,1.37979232e-05,1.37953821e-05,1.37957004e-05,1.37953821e-05,1.37982415e-05,1.37953821e-05,1.37944298e-05,1.37957004e-05,1.37950656e-05,1.37953821e-05,1.37953821e-05,1.37922061e-05,1.3793795e-05,1.37941115e-05,1.37957004e-05,1.37928419e-05,1.379589705e-05,1.7682156312224912e-09,13.79589705
87,1.38442911e-05,1.38322239e-05,1.3847467e-05,1.38414343e-05,1.38439746e-05,1.38401638e-05,1.38446094e-05,1.38392106e-05,1.38439746e-05,1.38350815e-05,1.38465148e-05,1.38452451e-05,1.38414343e-05,1.38442911e-05,1.38436562e-05,1.38461965e-05,1.38414343e-05,1.38439746e-05,1.38407986e-05,1.38439746e-05,1.38414343e-05,1.38477853e-05,1.3841116e-05,1.38436562e-05,1.38395289e-05,1.38420692e-05,1.38392106e-05,1.38433397e-05,1.38423857e-05,1.38439746e-05,1.38436562e-05,1.38420692e-05,1.38452451e-05,1.38423857e-05,1.38439746e-05,1.38461965e-05,1.38436562e-05,1.38452451e-05,1.38452451e-05,1.38442911e-05,1.38423857e-05,1.38458799e-05,1.3841116e-05,1.38465148e-05,1.38449268e-05,1.38439746e-05,1.38436562e-05,1.38420692e-05,1.38436562e-05,1.38373052e-05,1.3842958016e-05,2.907117032963036e-09,13.842958015999999
88,1.38798623e-05,1.38789092e-05,1.38814494e-05,1.38770038e-05,1.38814494e-05,1.38760515e-05,1.38820851e-05,1.38766873e-05,1.3880498e-05,1.3879544e-05,1.38843088e-05,1.38773221e-05,1.38811329e-05,1.38779569e-05,1.38820851e-05,1.38817677e-05,1.38820851e-05,1.38820851e-05,1.38833548e-05,1.38839905e-05,1.38817677e-05,1.38779569e-05,1.38830383e-05,1.38770038e-05,1.38846253e-05,1.38817677e-05,1.38830383e-05,1.38782743e-05,1.3880498e-05,1.38773221e-05,1.38820851e-05,1.38792275e-05,1.3879544e-05,1.38782743e-05,1.38792275e-05,1.38754167e-05,1.38773221e-05,1.38770038e-05,1.3880498e-05,1.38722389e-05,1.3879544e-05,1.38757332e-05,1.38820851e-05,1.38773221e-05,1.38798623e-05,1.3879544e-05,1.38820851e-05,1.3879544e-05,1.38820851e-05,1.38792275e-05,1.3879855834e-05,2.588187670599621e-09,13.879855833999999
89,1.39198783e-05,1.39049516e-05,1.39208314e-05,1.39087624e-05,1.39179729e-05,1.39195618e-05,1.39087624e-05,1.3917338e-05,1.3912575e-05,1.3917338e-05,1.39151152e-05,1.3917338e-05,1.3910033e-05,1.39163858e-05,1.39097156e-05,1.3912575e-05,1.39103513e-05,1.39151152e-05,1.39078102e-05,1.3912575e-05,1.39109861e-05,1.3917338e-05,1.3912575e-05,1.39176564e-05,1.39132098e-05,1.39192434e-05,1.39122567e-05,1.39160675e-05,1.39093972e-05,1.39103513e-05,1.39074918e-05,1.39106678e-05,1.3910033e-05,1.39151152e-05,1.39109861e-05,1.39138456e-05,1.3912575e-05,1.39170206e-05,1.39097156e-05,1.39167023e-05,1.39084459e-05,1.39128915e-05,1.39087624e-05,1.39138456e-05,1.39084459e-05,1.3910033e-05,1.3910033e-05,1.39122567e-05,1.39097156e-05,1.39084459e-05,1.3912821920000002e-05,3.807147239758376e-09,13.91282192
90,1.39290887e-05,1.39405229e-05,1.39440153e-05,1.39405229e-05,1.39433805e-05,1.39417934e-05,1.39481444e-05,1.39414751e-05,1.39465556e-05,1.39405229e-05,1.39452859e-05,1.39408394e-05,1.39481444e-05,1.3938934e-05,1.39430631e-05,1.39376643e-05,1.39430631e-05,1.39376643e-05,1.39382992e-05,1.39379817e-05,1.39411577e-05,1.39363938e-05,1.39417934e-05,1.3935758e-05,1.39417934e-05,1.39376643e-05,1.39414751e-05,1.39363938e-05,1.39405229e-05,1.39370286e-05,1.39335343e-05,1.39360754e-05,1.39417934e-05,1.39376643e-05,1.39402046e-05,1.39354397e-05,1.39367121e-05,1.39351232e-05,1.39405229e-05,1.39351232e-05,1.39392523e-05,1.39367121e-05,1.39430631e-05,1.39379817e-05,1.39427448e-05,1.39376643e-05,1.39392523e-05,1.39367121e-05,1.3938934e-05,1.39360754e-05,1.3939550546e-05,3.645224503111411e-09,13.939550546
91,1.39583071e-05,1.3955766e-05,1.3955766e-05,1.39532258e-05,1.39548147e-05,1.39583071e-05,1.3955766e-05,1.3955766e-05,1.39583071e-05,1.39579897e-05,1.39570366e-05,1.39535441e-05,1.39554495e-05,1.39595768e-05,1.39554495e-05,1.39605309e-05,1.39554495e-05,1.39592603e-05,1.39576714e-05,1.39605309e-05,1.39583071e-05,1.39621188e-05,1.39567201e-05,1.39605309e-05,1.39567201e-05,1.39618005e-05,1.39560843e-05,1.39605309e-05,1.39567201e-05,1.39592603e-05,1.39579897e-05,1.39586255e-05,1.39554495e-05,1.39570366e-05,1.39583071e-05,1.39630711e-05,1.39579897e-05,1.39621188e-05,1.39573549e-05,1.3961484e-05,1.39560843e-05,1.39608474e-05,1.39583071e-05,1.39643416e-05,1.3955766e-05,1.39633894e-05,1.3958942e-05,1.39627546e-05,1.39560843e-05,1.39608474e-05,1.3958281982e-05,2.6288282495964126e-09,13.958281981999999
92,1.39735521e-05,1.39760923e-05,1.39652948e-05,1.39821268e-05,1.39672002e-05,1.39833974e-05,1.39640251e-05,1.39799031e-05,1.39656122e-05,1.39770464e-05,1.39691056e-05,1.39760923e-05,1.39665653e-05,1.39754575e-05,1.39732338e-05,1.3972598e-05,1.39700578e-05,1.39760923e-05,1.3971011e-05,1.39751401e-05,1.39684707e-05,1.39760923e-05,1.39754575e-05,1.39786334e-05,1.39659305e-05,1.39748217e-05,1.39697413e-05,1.39757758e-05,1.39681524e-05,1.39713284e-05,1.39735521e-05,1.39735521e-05,1.39751401e-05,1.39729163e-05,1.39706926e-05,1.39716467e-05,1.39722815e-05,1.39735521e-05,1.39760923e-05,1.39789518e-05,1.39643416e-05,1.39795866e-05,1.39659305e-05,1.39811737e-05,1.39681524e-05,1.39757758e-05,1.39624362e-05,1.39792683e-05,1.39633894e-05,1.39808571e-05,1.3972865946000001e-05,5.266746079552773e-09,13.972865946
93,1.39875265e-05,1.39824442e-05,1.39849844e-05,1.39837139e-05,1.39862559e-05,1.39837139e-05,1.39840322e-05,1.39862559e-05,1.39859376e-05,1.39840322e-05,1.39910189e-05,1.3978316e-05,1.39913373e-05,1.39786334e-05,1.39907024e-05,1.39773629e-05,1.39964186e-05,1.39760923e-05,1.39913373e-05,1.3976728e-05,1.39964186e-05,1.3976728e-05,1.39964186e-05,1.39811737e-05,1.39961003e-05,1.3981492e-05,1.39948297e-05,1.39786334e-05,1.3995148e-05,1.39859376e-05,1.39935601e-05,1.39846679e-05,1.39884787e-05,1.39833974e-05,1.39986423e-05,1.39802214e-05,1.39989588e-05,1.39808571e-05,1.39922895e-05,1.39799031e-05,1.39926078e-05,1.39856193e-05,1.39856193e-05,1.39853028e-05,1.39913373e-05,1.39859376e-05,1.39913373e-05,1.39856193e-05,1.39853028e-05,1.39824442e-05,1.3986636554e-05,6.187772676277387e-09,13.986636553999999
94,1.39849844e-05,1.39910189e-05,1.39821268e-05,1.39884787e-05,1.39856193e-05,1.39910189e-05,1.39865733e-05,1.39868916e-05,1.39837139e-05,1.39862559e-05,1.39837139e-05,1.3988797e-05,1.39849844e-05,1.39900676e-05,1.39849844e-05,1.3988797e-05,1.39824442e-05,1.39900676e-05,1.39859376e-05,1.39859376e-05,1.39837139e-05,1.39827625e-05,1.39862559e-05,1.39786334e-05,1.39922895e-05,1.39770464e-05,1.39878439e-05,1.39840322e-05,1.39862559e-05,1.39764106e-05,1.39903841e-05,1.39764106e-05,1.3991973e-05,1.39786334e-05,1.39872081e-05,1.39849844e-05,1.39862559e-05,1.3988797e-05,1.39881613e-05,1.39827625e-05,1.39865733e-05,1.39884787e-05,1.39846679e-05,1.39878439e-05,1.39840322e-05,1.39856193e-05,1.39859376e-05,1.39846679e-05,1.39840322e-05,1.39862559e-05,1.3985626728e-05,3.6821714871549372e-09,13.985626728
95,1.39776812e-05,1.39827625e-05,1.39776812e-05,1.39833974e-05,1.39773629e-05,1.39811737e-05,1.3976728e-05,1.39811737e-05,1.39802214e-05,1.39821268e-05,1.39808571e-05,1.39833974e-05,1.3981492e-05,1.39786334e-05,1.39802214e-05,1.39811737e-05,1.39811737e-05,1.39786334e-05,1.39764106e-05,1.39840322e-05,1.39760923e-05,1.39872081e-05,1.39735521e-05,1.39907024e-05,1.39706926e-05,1.39884787e-05,1.39706926e-05,1.39907024e-05,1.39732338e-05,1.39897493e-05,1.39729163e-05,1.39862559e-05,1.39745052e-05,1.39802214e-05,1.39776812e-05,1.39773629e-05,1.39786334e-05,1.39773629e-05,1.39786334e-05,1.39833974e-05,1.3978316e-05,1.39837139e-05,1.39722815e-05,1.39884787e-05,1.39706926e-05,1.39840322e-05,1.39837139e-05,1.39808571e-05,1.39808571e-05,1.3978316e-05,1.398011334e-05,5.003026100911406e-09,13.980113339999999
96,1.39821268e-05,1.39675176e-05,1.39811737e-05,1.39703761e-05,1.39821268e-05,1.3971011e-05,1.39837139e-05,1.39672002e-05,1.39722815e-05,1.39760923e-05,1.3971011e-05,1.39760923e-05,1.39735521e-05,1.39760923e-05,1.39751401e-05,1.39757758e-05,1.39732338e-05,1.3972598e-05,1.39735521e-05,1.39760923e-05,1.39757758e-05,1.39770464e-05,1.39757758e-05,1.39802214e-05,1.39745052e-05,1.39735521e-05,1.39716467e-05,1.39757758e-05,1.39757758e-05,1.39786334e-05,1.3976728e-05,1.39786334e-05,1.39748217e-05,1.39764106e-05,1.39745052e-05,1.39786334e-05,1.39735521e-05,1.39748217e-05,1.39713284e-05,1.39745052e-05,1.39729163e-05,1.39776812e-05,1.39735521e-05,1.39757758e-05,1.39754575e-05,1.39754575e-05,1.39732338e-05,1.39706926e-05,1.39713284e-05,1.39713284e-05,1.3974936628000001e-05,3.4139692730919046e-09,13.974936628000002
