angle_deg,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30,sample_31,sample_32,sample_33,sample_34,sample_35,sample_36,sample_37,sample_38,sample_39,sample_40,sample_41,sample_42,sample_43,sample_44,sample_45,sample_46,sample_47,sample_48,sample_49,sample_50,sample_51,sample_52,sample_53,sample_54,sample_55,sample_56,sample_57,sample_58,sample_59,sample_60,sample_61,sample_62,sample_63,sample_64,sample_65,sample_66,sample_67,sample_68,sample_69,sample_70,sample_71,sample_72,sample_73,sample_74,sample_75,sample_76,sample_77,sample_78,sample_79,sample_80,sample_81,sample_82,sample_83,sample_84,sample_85,sample_86,sample_87,sample_88,sample_89,sample_90,sample_91,sample_92,sample_93,sample_94,sample_95,sample_96,sample_97,sample_98,sample_99,sample_100,mean_W,std_W,mean_uW
53,2.90355251e-06,2.9032351e-06,2.905776e-06,2.905776e-06,2.90609341e-06,2.90609341e-06,2.9041878e-06,2.90355251e-06,2.9032351e-06,2.905776e-06,2.9041878e-06,2.90387015e-06,2.90387015e-06,2.90514072e-06,2.90355251e-06,2.9032351e-06,2.90514072e-06,2.90387015e-06,2.90259982e-06,2.90609341e-06,2.90355251e-06,2.90387015e-06,2.90228218e-06,2.9041878e-06,2.90259982e-06,2.905776e-06,2.90355251e-06,2.9048233e-06,2.90101207e-06,2.90704634e-06,2.90228218e-06,2.9048233e-06,2.90355251e-06,2.905776e-06,2.9041878e-06,2.90609341e-06,2.90228218e-06,2.9041878e-06,2.90164712e-06,2.90450521e-06,2.9032351e-06,2.905776e-06,2.90387015e-06,2.90387015e-06,2.90228218e-06,2.90259982e-06,2.90196476e-06,2.90545836e-06,2.9048233e-06,2.90609341e-06,2.9041878e-06,2.90545836e-06,2.90355251e-06,2.90545836e-06,2.90228218e-06,2.905776e-06,2.90387015e-06,2.90387015e-06,2.90069443e-06,2.90609341e-06,2.90132948e-06,2.90450521e-06,2.89974173e-06,2.90609341e-06,2.90132948e-06,2.90545836e-06,2.9032351e-06,2.9048233e-06,2.9032351e-06,2.90450521e-06,2.90259982e-06,2.905776e-06,2.90132948e-06,2.90450521e-06,2.9032351e-06,2.90609341e-06,2.90228218e-06,2.9032351e-06,2.9032351e-06,2.90609341e-06,2.90164712e-06,2.90387015e-06,2.9032351e-06,2.90545836e-06,2.90228218e-06,2.9032351e-06,2.9032351e-06,2.90514072e-06,2.90228218e-06,2.9041878e-06,2.90196476e-06,2.90450521e-06,2.90355251e-06,2.90355251e-06,2.9032351e-06,2.90609341e-06,2.90259982e-06,2.90291746e-06,2.90291746e-06,2.905776e-06,2.9039242438e-06,1.4958009472926515e-09,2.9039242438
54,2.93912308e-06,2.93912308e-06,2.93880544e-06,2.94039319e-06,2.94039319e-06,2.94039319e-06,2.93975813e-06,2.93944049e-06,2.93880544e-06,2.93975813e-06,2.94166398e-06,2.9384878e-06,2.93975813e-06,2.93817016e-06,2.94134611e-06,2.94007577e-06,2.94134611e-06,2.9375351e-06,2.93944049e-06,2.9375351e-06,2.94102847e-06,2.93944049e-06,2.94134611e-06,2.93690005e-06,2.94039319e-06,2.93912308e-06,2.94166398e-06,2.9375351e-06,2.93975813e-06,2.9365824e-06,2.94007577e-06,2.93817016e-06,2.94007577e-06,2.9375351e-06,2.9384878e-06,2.93690005e-06,2.93975813e-06,2.9375351e-06,2.94166398e-06,2.93880544e-06,2.94166398e-06,2.93944049e-06,2.93975813e-06,2.93912308e-06,2.93975813e-06,2.93531184e-06,2.93944049e-06,2.9375351e-06,2.94007577e-06,2.94039319e-06,2.94166398e-06,2.93912308e-06,2.94007577e-06,2.9375351e-06,2.93912308e-06,2.93912308e-06,2.9384878e-06,2.9375351e-06,2.93912308e-06,2.93817016e-06,2.93880544e-06,2.93944049e-06,2.94102847e-06,2.93690005e-06,2.94007577e-06,2.93817016e-06,2.93975813e-06,2.93912308e-06,2.94166398e-06,2.93912308e-06,2.94102847e-06,2.94039319e-06,2.93944049e-06,2.9375351e-06,2.94102847e-06,2.93912308e-06,2.93944049e-06,2.93721746e-06,2.93912308e-06,2.93880544e-06,2.94007577e-06,2.9375351e-06,2.94134611e-06,2.94007577e-06,2.93880544e-06,2.93912308e-06,2.94166398e-06,2.9384878e-06,2.94039319e-06,2.93721746e-06,2.93817016e-06,2.9375351e-06,2.94134611e-06,2.93880544e-06,2.94039319e-06,2.93721746e-06,2.94007577e-06,2.93880544e-06,2.93912308e-06,2.9384878e-06,2.9392849801e-06,1.3737317409614306e-09,2.9392849801
55,2.97437578e-06,2.97405836e-06,2.97469342e-06,2.97342308e-06,2.97374072e-06,2.97310544e-06,2.97532847e-06,2.97342308e-06,2.97501106e-06,2.97247038e-06,2.97469342e-06,2.97342308e-06,2.97310544e-06,2.97183487e-06,2.97374072e-06,2.97437578e-06,2.97183487e-06,2.97501106e-06,2.97532847e-06,2.97469342e-06,2.97183487e-06,2.97374072e-06,2.97405836e-06,2.97469342e-06,2.97437578e-06,2.97469342e-06,2.97469342e-06,2.97374072e-06,2.97310544e-06,2.97628139e-06,2.97342308e-06,2.97342308e-06,2.97405836e-06,2.97596375e-06,2.97342308e-06,2.97469342e-06,2.97469342e-06,2.97723409e-06,2.97215252e-06,2.97501106e-06,2.97437578e-06,2.97532847e-06,2.97278802e-06,2.97278802e-06,2.97247038e-06,2.97437578e-06,2.97437578e-06,2.97532847e-06,2.97405836e-06,2.97532847e-06,2.97437578e-06,2.97596375e-06,2.97405836e-06,2.97310544e-06,2.97215252e-06,2.97532847e-06,2.97405836e-06,2.97532847e-06,2.97437578e-06,2.97628139e-06,2.97628139e-06,2.97437578e-06,2.97342308e-06,2.97596375e-06,2.97374072e-06,2.97405836e-06,2.97310544e-06,2.97596375e-06,2.97437578e-06,2.97437578e-06,2.97342308e-06,2.97532847e-06,2.97215252e-06,2.97596375e-06,2.97310544e-06,2.97437578e-06,2.97374072e-06,2.97469342e-06,2.97342308e-06,2.97723409e-06,2.97405836e-06,2.97405836e-06,2.97310544e-06,2.97596375e-06,2.97119982e-06,2.97501106e-06,2.97342308e-06,2.97469342e-06,2.97342308e-06,2.97501106e-06,2.97469342e-06,2.97596375e-06,2.97437578e-06,2.97374072e-06,2.97342308e-06,2.97596375e-06,2.97405836e-06,2.97596375e-06,2.97405836e-06,2.97596375e-06,2.9742646649999997e-06,1.201295015140316e-09,2.9742646649999998
56,3.00677016e-06,3.00899319e-06,3.00899319e-06,3.00994634e-06,3.00518241e-06,3.00804049e-06,3.00581746e-06,3.00899319e-06,3.0061351e-06,3.00867555e-06,3.00645252e-06,3.00835814e-06,3.00645252e-06,3.01026375e-06,3.00772285e-06,3.01026375e-06,3.00772285e-06,3.01026375e-06,3.00645252e-06,3.00804049e-06,3.00581746e-06,3.00740521e-06,3.00518241e-06,3.00867555e-06,3.00740521e-06,3.00994634e-06,3.00835814e-06,3.00931106e-06,3.00899319e-06,3.0096287e-06,3.00740521e-06,3.00867555e-06,3.00549982e-06,3.00677016e-06,3.00740521e-06,3.00867555e-06,3.00899319e-06,3.00899319e-06,3.0070878e-06,3.00899319e-06,3.00740521e-06,3.00740521e-06,3.00454712e-06,3.00772285e-06,3.00867555e-06,3.00867555e-06,3.00677016e-06,3.00835814e-06,3.00581746e-06,3.0070878e-06,3.00581746e-06,3.00645252e-06,3.0061351e-06,3.00804049e-06,3.0061351e-06,3.00835814e-06,3.00867555e-06,3.00867555e-06,3.00740521e-06,3.0096287e-06,3.00899319e-06,3.00899319e-06,3.00677016e-06,3.00677016e-06,3.00804049e-06,3.00867555e-06,3.00835814e-06,3.00772285e-06,3.00772285e-06,3.00772285e-06,3.00899319e-06,3.00740521e-06,3.00677016e-06,3.01089904e-06,3.0061351e-06,3.00867555e-06,3.00772285e-06,3.00804049e-06,3.00772285e-06,3.0096287e-06,3.00804049e-06,3.00899319e-06,3.00677016e-06,3.00835814e-06,3.00677016e-06,3.0070878e-06,3.00677016e-06,3.00867555e-06,3.00740521e-06,3.00677016e-06,3.00677016e-06,3.00899319e-06,3.00772285e-06,3.00772285e-06,3.00645252e-06,3.00931106e-06,3.00740521e-06,3.00804049e-06,3.00740521e-06,3.00581746e-06,3.0077959582e-06,1.2797343716040342e-09,3.0077959582
57,3.03852926e-06,3.03979959e-06,3.03821184e-06,3.03948195e-06,3.03725915e-06,3.03948195e-06,3.03852926e-06,3.0404351e-06,3.0404351e-06,3.0404351e-06,3.04011769e-06,3.0413878e-06,3.04075274e-06,3.04202308e-06,3.04011769e-06,3.04202308e-06,3.04011769e-06,3.0413878e-06,3.04011769e-06,3.04202308e-06,3.04075274e-06,3.04329342e-06,3.0378942e-06,3.04107039e-06,3.03852926e-06,3.0404351e-06,3.0404351e-06,3.04075274e-06,3.03916454e-06,3.04075274e-06,3.0388469e-06,3.0404351e-06,3.0404351e-06,3.04075274e-06,3.04075274e-06,3.03948195e-06,3.03916454e-06,3.03852926e-06,3.03916454e-06,3.0404351e-06,3.0404351e-06,3.03948195e-06,3.04202308e-06,3.04075274e-06,3.0404351e-06,3.04202308e-06,3.0404351e-06,3.04075274e-06,3.0404351e-06,3.04202308e-06,3.03979959e-06,3.0388469e-06,3.03916454e-06,3.0413878e-06,3.04075274e-06,3.04075274e-06,3.04075274e-06,3.03979959e-06,3.03916454e-06,3.03979959e-06,3.0404351e-06,3.03948195e-06,3.0388469e-06,3.0404351e-06,3.03916454e-06,3.03852926e-06,3.0404351e-06,3.04202308e-06,3.0378942e-06,3.03948195e-06,3.0388469e-06,3.04075274e-06,3.03852926e-06,3.04107039e-06,3.0404351e-06,3.0404351e-06,3.03852926e-06,3.03916454e-06,3.03979959e-06,3.03948195e-06,3.04075274e-06,3.04107039e-06,3.04075274e-06,3.04202308e-06,3.0404351e-06,3.04202308e-06,3.04011769e-06,3.04202308e-06,3.04202308e-06,3.0413878e-06,3.0413878e-06,3.0413878e-06,3.0404351e-06,3.0404351e-06,3.03916454e-06,3.0404351e-06,3.03916454e-06,3.04075274e-06,3.0404351e-06,3.0423405e-06,3.0402508178999997e-06,1.145345091381896e-09,3.0402508178999996
58,3.06965353e-06,3.07219443e-06,3.07060623e-06,3.07028881e-06,3.07060623e-06,3.07060623e-06,3.07124174e-06,3.07219443e-06,3.07251207e-06,3.07187702e-06,3.07378241e-06,3.07124174e-06,3.07124174e-06,3.07251207e-06,3.07251207e-06,3.07187702e-06,3.06901848e-06,3.07124174e-06,3.07251207e-06,3.07251207e-06,3.07314713e-06,3.07251207e-06,3.07282971e-06,3.07187702e-06,3.07028881e-06,3.07060623e-06,3.07155938e-06,3.07187702e-06,3.07187702e-06,3.07251207e-06,3.07251207e-06,3.07124174e-06,3.07187702e-06,3.07187702e-06,3.07028881e-06,3.07092432e-06,3.07282971e-06,3.07251207e-06,3.07028881e-06,3.07092432e-06,3.07155938e-06,3.07187702e-06,3.07251207e-06,3.07187702e-06,3.07251207e-06,3.06965353e-06,3.07028881e-06,3.06965353e-06,3.07219443e-06,3.07028881e-06,3.07092432e-06,3.06965353e-06,3.07155938e-06,3.06965353e-06,3.07092432e-06,3.07219443e-06,3.07314713e-06,3.07251207e-06,3.07092432e-06,3.07219443e-06,3.06997117e-06,3.07187702e-06,3.07155938e-06,3.07155938e-06,3.07251207e-06,3.07410005e-06,3.07187702e-06,3.07441746e-06,3.07155938e-06,3.07187702e-06,3.07028881e-06,3.07124174e-06,3.07124174e-06,3.07282971e-06,3.07346477e-06,3.07219443e-06,3.07219443e-06,3.07219443e-06,3.07314713e-06,3.07219443e-06,3.07219443e-06,3.07346477e-06,3.07346477e-06,3.07219443e-06,3.07155938e-06,3.07092432e-06,3.07219443e-06,3.07219443e-06,3.07346477e-06,3.07346477e-06,3.07346477e-06,3.07378241e-06,3.07346477e-06,3.07346477e-06,3.07314713e-06,3.07219443e-06,3.07219443e-06,3.07219443e-06,3.07124174e-06,3.07187702e-06,3.0718514658e-06,1.1171822707949295e-09,3.0718514658
59,3.10395376e-06,3.10363612e-06,3.10427117e-06,3.10300106e-06,3.10173073e-06,3.10141263e-06,3.10268342e-06,3.10300106e-06,3.10427117e-06,3.10204814e-06,3.10268342e-06,3.10173073e-06,3.10077758e-06,3.10204814e-06,3.10268342e-06,3.10077758e-06,3.10395376e-06,3.10141263e-06,3.10173073e-06,3.10077758e-06,3.10268342e-06,3.10173073e-06,3.10490645e-06,3.10363612e-06,3.10458881e-06,3.10173073e-06,3.10363612e-06,3.10014252e-06,3.10427117e-06,3.10173073e-06,3.10331848e-06,3.10236578e-06,3.10173073e-06,3.10363612e-06,3.10300106e-06,3.10236578e-06,3.10427117e-06,3.10268342e-06,3.10173073e-06,3.10077758e-06,3.10268342e-06,3.10363612e-06,3.10268342e-06,3.10395376e-06,3.10268342e-06,3.10204814e-06,3.10236578e-06,3.10363612e-06,3.10427117e-06,3.10427117e-06,3.10554151e-06,3.10395376e-06,3.10395376e-06,3.10268342e-06,3.10395376e-06,3.10490645e-06,3.10427117e-06,3.10173073e-06,3.10109522e-06,3.10141263e-06,3.10300106e-06,3.10173073e-06,3.10268342e-06,3.10173073e-06,3.10204814e-06,3.10268342e-06,3.10395376e-06,3.10268342e-06,3.10427117e-06,3.10427117e-06,3.10363612e-06,3.10204814e-06,3.10395376e-06,3.10554151e-06,3.10427117e-06,3.10300106e-06,3.10331848e-06,3.10427117e-06,3.10490645e-06,3.10395376e-06,3.10204814e-06,3.10268342e-06,3.10268342e-06,3.10236578e-06,3.10331848e-06,3.10427117e-06,3.10363612e-06,3.10490645e-06,3.10617679e-06,3.10395376e-06,3.1052241e-06,3.10427117e-06,3.10427117e-06,3.10427117e-06,3.10395376e-06,3.10268342e-06,3.10490645e-06,3.10300106e-06,3.10427117e-06,3.10268342e-06,3.1031279647e-06,1.23246861198525e-09,3.1031279647
60,3.13094893e-06,3.13190162e-06,3.13190162e-06,3.13221926e-06,3.13253713e-06,3.13285477e-06,3.13285477e-06,3.13348983e-06,3.13221926e-06,3.13221926e-06,3.13253713e-06,3.13221926e-06,3.13221926e-06,3.13317219e-06,3.13348983e-06,3.13444252e-06,3.13190162e-06,3.13190162e-06,3.13158398e-06,3.13190162e-06,3.13190162e-06,3.13285477e-06,3.13063128e-06,3.13126657e-06,3.13221926e-06,3.13221926e-06,3.13190162e-06,3.13317219e-06,3.12967859e-06,3.13317219e-06,3.13253713e-06,3.13317219e-06,3.13253713e-06,3.13348983e-06,3.13285477e-06,3.13348983e-06,3.13348983e-06,3.13190162e-06,3.13063128e-06,3.13348983e-06,3.13285477e-06,3.13285477e-06,3.13253713e-06,3.13190162e-06,3.13126657e-06,3.13221926e-06,3.13221926e-06,3.13158398e-06,3.13317219e-06,3.12936095e-06,3.12936095e-06,3.13126657e-06,3.13063128e-06,3.13031364e-06,3.13126657e-06,3.12936095e-06,3.13094893e-06,3.13221926e-06,3.13253713e-06,3.13221926e-06,3.13285477e-06,3.13285477e-06,3.13221926e-06,3.13190162e-06,3.13348983e-06,3.13190162e-06,3.13190162e-06,3.13158398e-06,3.13285477e-06,3.13221926e-06,3.13348983e-06,3.13158398e-06,3.13190162e-06,3.13221926e-06,3.13253713e-06,3.13031364e-06,3.13158398e-06,3.13063128e-06,3.13317219e-06,3.13190162e-06,3.13190162e-06,3.12999623e-06,3.12999623e-06,3.13190162e-06,3.13190162e-06,3.13190162e-06,3.13126657e-06,3.13126657e-06,3.13317219e-06,3.12936095e-06,3.13063128e-06,3.13190162e-06,3.13190162e-06,3.13190162e-06,3.13317219e-06,3.13221926e-06,3.13158398e-06,3.13063128e-06,3.13031364e-06,3.13158398e-06,3.1319684303e-06,1.0575095029383195e-09,3.1319684302999997
61,3.16016758e-06,3.16048499e-06,3.16016758e-06,3.16112028e-06,3.16112028e-06,3.16239061e-06,3.16207297e-06,3.16175533e-06,3.16207297e-06,3.16175533e-06,3.15984994e-06,3.1595323e-06,3.15984994e-06,3.16080263e-06,3.16143769e-06,3.16143769e-06,3.15984994e-06,3.16016758e-06,3.16143769e-06,3.16143769e-06,3.15984994e-06,3.1595323e-06,3.16080263e-06,3.16143769e-06,3.16080263e-06,3.15984994e-06,3.16112028e-06,3.16112028e-06,3.16207297e-06,3.16112028e-06,3.15921466e-06,3.16143769e-06,3.16207297e-06,3.16207297e-06,3.16207297e-06,3.16048499e-06,3.15889724e-06,3.16080263e-06,3.15921466e-06,3.16016758e-06,3.16143769e-06,3.16207297e-06,3.16048499e-06,3.15984994e-06,3.15889724e-06,3.16270803e-06,3.16143769e-06,3.16143769e-06,3.16112028e-06,3.16143769e-06,3.16048499e-06,3.16080263e-06,3.16080263e-06,3.16239061e-06,3.15984994e-06,3.16175533e-06,3.15984994e-06,3.16143769e-06,3.16112028e-06,3.16397882e-06,3.16016758e-06,3.16239061e-06,3.16143769e-06,3.16239061e-06,3.16143769e-06,3.16334354e-06,3.16143769e-06,3.16270803e-06,3.16207297e-06,3.16397882e-06,3.15984994e-06,3.16334354e-06,3.16080263e-06,3.16239061e-06,3.16143769e-06,3.16112028e-06,3.15889724e-06,3.16112028e-06,3.16207297e-06,3.16080263e-06,3.16016758e-06,3.16270803e-06,3.15984994e-06,3.16270803e-06,3.16207297e-06,3.16016758e-06,3.16016758e-06,3.16270803e-06,3.16143769e-06,3.16143769e-06,3.16112028e-06,3.16239061e-06,3.15984994e-06,3.15984994e-06,3.15984994e-06,3.16048499e-06,3.16080263e-06,3.16175533e-06,3.16143769e-06,3.16270803e-06,3.1611329292e-06,1.1037263525789944e-09,3.1611329292000003
62,3.18938601e-06,3.19065634e-06,3.18875095e-06,3.1881159e-06,3.19065634e-06,3.1881159e-06,3.18970365e-06,3.1881159e-06,3.1903387e-06,3.1877978e-06,3.1881159e-06,3.1881159e-06,3.18906859e-06,3.18843331e-06,3.18906859e-06,3.18938601e-06,3.19129163e-06,3.18938601e-06,3.19065634e-06,3.18748039e-06,3.18875095e-06,3.1881159e-06,3.19192668e-06,3.19065634e-06,3.1903387e-06,3.18970365e-06,3.19002129e-06,3.18938601e-06,3.19002129e-06,3.18906859e-06,3.18843331e-06,3.18938601e-06,3.19065634e-06,3.18875095e-06,3.19160904e-06,3.1903387e-06,3.19097398e-06,3.18843331e-06,3.19065634e-06,3.19129163e-06,3.19129163e-06,3.1903387e-06,3.1903387e-06,3.1877978e-06,3.18906859e-06,3.18906859e-06,3.19002129e-06,3.19065634e-06,3.19129163e-06,3.18906859e-06,3.18906859e-06,3.18970365e-06,3.19129163e-06,3.18906859e-06,3.1877978e-06,3.1877978e-06,3.18748039e-06,3.18970365e-06,3.19065634e-06,3.18970365e-06,3.19002129e-06,3.1903387e-06,3.19192668e-06,3.1881159e-06,3.19002129e-06,3.19065634e-06,3.1903387e-06,3.18906859e-06,3.18843331e-06,3.18938601e-06,3.1903387e-06,3.1903387e-06,3.19160904e-06,3.19002129e-06,3.1903387e-06,3.18716275e-06,3.1877978e-06,3.1881159e-06,3.18843331e-06,3.18716275e-06,3.18716275e-06,3.1881159e-06,3.18843331e-06,3.1881159e-06,3.18875095e-06,3.18875095e-06,3.18843331e-06,3.1877978e-06,3.1903387e-06,3.18875095e-06,3.19065634e-06,3.1903387e-06,3.1903387e-06,3.19002129e-06,3.19129163e-06,3.19065634e-06,3.19097398e-06,3.1903387e-06,3.19192668e-06,3.19002129e-06,3.1895321304e-06,1.2295279519473297e-09,3.1895321304
63,3.21765151e-06,3.21574612e-06,3.2163814e-06,3.21828679e-06,3.21574612e-06,3.21828679e-06,3.21765151e-06,3.2163814e-06,3.21447578e-06,3.21796915e-06,3.2173341e-06,3.21860421e-06,3.21574612e-06,3.2163814e-06,3.21574612e-06,3.21765151e-06,3.21606376e-06,3.2163814e-06,3.21574612e-06,3.21828679e-06,3.21796915e-06,3.21828679e-06,3.21765151e-06,3.21923972e-06,3.21511106e-06,3.21701646e-06,3.21796915e-06,3.2173341e-06,3.21606376e-06,3.21606376e-06,3.21574612e-06,3.21701646e-06,3.21701646e-06,3.2173341e-06,3.21765151e-06,3.2173341e-06,3.2173341e-06,3.21765151e-06,3.21828679e-06,3.21828679e-06,3.21828679e-06,3.21574612e-06,3.21796915e-06,3.21511106e-06,3.21701646e-06,3.21701646e-06,3.21923972e-06,3.21828679e-06,3.2163814e-06,3.21511106e-06,3.21669881e-06,3.21574612e-06,3.21574612e-06,3.21669881e-06,3.21796915e-06,3.2173341e-06,3.21923972e-06,3.21828679e-06,3.21828679e-06,3.21796915e-06,3.21796915e-06,3.21606376e-06,3.21796915e-06,3.21796915e-06,3.2163814e-06,3.21606376e-06,3.21860421e-06,3.21542848e-06,3.21574612e-06,3.21701646e-06,3.21828679e-06,3.21860421e-06,3.2173341e-06,3.21606376e-06,3.21701646e-06,3.21574612e-06,3.21860421e-06,3.2173341e-06,3.21828679e-06,3.21669881e-06,3.2189223e-06,3.21923972e-06,3.21923972e-06,3.21701646e-06,3.21765151e-06,3.21669881e-06,3.21860421e-06,3.2163814e-06,3.21860421e-06,3.21860421e-06,3.21828679e-06,3.21701646e-06,3.21765151e-06,3.21860421e-06,3.21796915e-06,3.21606376e-06,3.21860421e-06,3.21669881e-06,3.21606376e-06,3.2173341e-06,3.2172546437e-06,1.130308353002534e-09,3.2172546437
64,3.24401208e-06,3.24464713e-06,3.24178859e-06,3.24401208e-06,3.24401208e-06,3.24623511e-06,3.24369444e-06,3.24623511e-06,3.24464713e-06,3.24623511e-06,3.24496477e-06,3.24464713e-06,3.24242387e-06,3.2433768e-06,3.24623511e-06,3.24655252e-06,3.24401208e-06,3.24432949e-06,3.24401208e-06,3.24432949e-06,3.24559983e-06,3.24528241e-06,3.24305893e-06,3.24401208e-06,3.24528241e-06,3.24528241e-06,3.24305893e-06,3.24496477e-06,3.24464713e-06,3.24591747e-06,3.24464713e-06,3.24464713e-06,3.24242387e-06,3.24718781e-06,3.24401208e-06,3.24432949e-06,3.24369444e-06,3.24496477e-06,3.24369444e-06,3.24655252e-06,3.24242387e-06,3.24432949e-06,3.24369444e-06,3.24528241e-06,3.24369444e-06,3.24591747e-06,3.2433768e-06,3.24528241e-06,3.24401208e-06,3.24432949e-06,3.24591747e-06,3.24401208e-06,3.24496477e-06,3.24559983e-06,3.24305893e-06,3.24591747e-06,3.24432949e-06,3.24432949e-06,3.24305893e-06,3.24655252e-06,3.24432949e-06,3.24432949e-06,3.24528241e-06,3.24464713e-06,3.24401208e-06,3.24496477e-06,3.24528241e-06,3.24369444e-06,3.24369444e-06,3.24591747e-06,3.24242387e-06,3.24305893e-06,3.24528241e-06,3.24432949e-06,3.24464713e-06,3.24591747e-06,3.24369444e-06,3.24432949e-06,3.24242387e-06,3.24591747e-06,3.24528241e-06,3.24305893e-06,3.24591747e-06,3.24528241e-06,3.24305893e-06,3.24369444e-06,3.24559983e-06,3.24528241e-06,3.24274129e-06,3.24559983e-06,3.24178859e-06,3.24559983e-06,3.2433768e-06,3.24464713e-06,3.24528241e-06,3.24496477e-06,3.24369444e-06,3.24528241e-06,3.24369444e-06,3.24591747e-06,3.2445169107e-06,1.1531051047474394e-09,3.2445169107000003
65,3.27259499e-06,3.26910185e-06,3.27037219e-06,3.26783106e-06,3.27005455e-06,3.26973691e-06,3.2706896e-06,3.26910185e-06,3.26973691e-06,3.26783106e-06,3.27037219e-06,3.27037219e-06,3.27100724e-06,3.27005455e-06,3.27100724e-06,3.2706896e-06,3.27323028e-06,3.2706896e-06,3.27100724e-06,3.26846657e-06,3.27100724e-06,3.27037219e-06,3.27037219e-06,3.27195994e-06,3.2716423e-06,3.27037219e-06,3.27132489e-06,3.2706896e-06,3.27259499e-06,3.27132489e-06,3.26973691e-06,3.2706896e-06,3.27037219e-06,3.26846657e-06,3.27037219e-06,3.2706896e-06,3.27259499e-06,3.27037219e-06,3.2706896e-06,3.26814916e-06,3.26941927e-06,3.26846657e-06,3.27195994e-06,3.27005455e-06,3.27100724e-06,3.26910185e-06,3.27005455e-06,3.26973691e-06,3.27037219e-06,3.26973691e-06,3.27259499e-06,3.26973691e-06,3.27037219e-06,3.26941927e-06,3.27195994e-06,3.2706896e-06,3.26941927e-06,3.26910185e-06,3.26910185e-06,3.26910185e-06,3.27005455e-06,3.26878421e-06,3.27132489e-06,3.2706896e-06,3.27195994e-06,3.26973691e-06,3.26910185e-06,3.26846657e-06,3.26814916e-06,3.26973691e-06,3.27037219e-06,3.26846657e-06,3.26973691e-06,3.26910185e-06,3.26973691e-06,3.26783106e-06,3.26973691e-06,3.27195994e-06,3.27132489e-06,3.26973691e-06,3.26846657e-06,3.26814916e-06,3.26878421e-06,3.26846657e-06,3.27195994e-06,3.27132489e-06,3.27037219e-06,3.26941927e-06,3.27100724e-06,3.27132489e-06,3.27037219e-06,3.27005455e-06,3.27195994e-06,3.2716423e-06,3.26973691e-06,3.26846657e-06,3.2706896e-06,3.27037219e-06,3.26973691e-06,3.26941927e-06,3.2701688288000002e-06,1.2064015990567149e-09,3.2701688288
66,3.29577938e-06,3.29832005e-06,3.29450904e-06,3.29546174e-06,3.29514432e-06,3.29577938e-06,3.29323893e-06,3.29736736e-06,3.29641466e-06,3.29641466e-06,3.29450904e-06,3.29577938e-06,3.29450904e-06,3.29736736e-06,3.29482668e-06,3.29673207e-06,3.29482668e-06,3.29736736e-06,3.29673207e-06,3.29673207e-06,3.29450904e-06,3.29609702e-06,3.29482668e-06,3.29514432e-06,3.29577938e-06,3.29704972e-06,3.29641466e-06,3.29736736e-06,3.29482668e-06,3.29673207e-06,3.29514432e-06,3.29419163e-06,3.29450904e-06,3.29736736e-06,3.29609702e-06,3.29609702e-06,3.29482668e-06,3.29577938e-06,3.29482668e-06,3.29514432e-06,3.29260365e-06,3.29704972e-06,3.29450904e-06,3.29704972e-06,3.29673207e-06,3.29768477e-06,3.29546174e-06,3.29641466e-06,3.29546174e-06,3.29546174e-06,3.29292129e-06,3.29450904e-06,3.29387399e-06,3.29704972e-06,3.29450904e-06,3.29577938e-06,3.29609702e-06,3.29768477e-06,3.29355635e-06,3.29514432e-06,3.29419163e-06,3.29577938e-06,3.29482668e-06,3.29387399e-06,3.29577938e-06,3.29673207e-06,3.29609702e-06,3.29482668e-06,3.29292129e-06,3.29577938e-06,3.29673207e-06,3.29482668e-06,3.29514432e-06,3.29704972e-06,3.29546174e-06,3.29546174e-06,3.29228578e-06,3.29673207e-06,3.29450904e-06,3.29736736e-06,3.29482668e-06,3.29482668e-06,3.29133309e-06,3.29673207e-06,3.29355635e-06,3.29355635e-06,3.29450904e-06,3.29609702e-06,3.29355635e-06,3.29323893e-06,3.29450904e-06,3.29482668e-06,3.29450904e-06,3.29609702e-06,3.29260365e-06,3.29609702e-06,3.29450904e-06,3.29546174e-06,3.29260365e-06,3.29704972e-06,3.295369726e-06,1.3815924457711875e-09,3.295369726
