angle_deg,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30,sample_31,sample_32,sample_33,sample_34,sample_35,sample_36,sample_37,sample_38,sample_39,sample_40,sample_41,sample_42,sample_43,sample_44,sample_45,sample_46,sample_47,sample_48,sample_49,sample_50,mean_W,std_W,mean_uW
98,6.74864305e-06,6.75150204e-06,6.74991315e-06,6.75086676e-06,6.74896137e-06,6.74927833e-06,6.74642069e-06,6.75118508e-06,6.74578541e-06,6.75118508e-06,6.7495962e-06,6.7505498e-06,6.74864305e-06,6.74832609e-06,6.74800776e-06,6.75150204e-06,6.75023148e-06,6.74991315e-06,6.74864305e-06,6.75277215e-06,6.75086676e-06,6.75023148e-06,6.74927833e-06,6.75118508e-06,6.75023148e-06,6.7505498e-06,6.75150204e-06,6.75023148e-06,6.74864305e-06,6.75023148e-06,6.74673765e-06,6.75213687e-06,6.74864305e-06,6.74991315e-06,6.74991315e-06,6.75023148e-06,6.74800776e-06,6.75150204e-06,6.7476908e-06,6.75118508e-06,6.74991315e-06,6.75086676e-06,6.75023148e-06,6.74991315e-06,6.74991315e-06,6.75118508e-06,6.74832609e-06,6.74927833e-06,6.7495962e-06,6.75150204e-06,6.7498312634e-06,1.4469400980532985e-09,6.7498312634
99,6.7495962e-06,6.75182037e-06,6.74927833e-06,6.74927833e-06,6.74864305e-06,6.75245519e-06,6.74896137e-06,6.75150204e-06,6.74673765e-06,6.75404226e-06,6.75023148e-06,6.75150204e-06,6.75023148e-06,6.75086676e-06,6.74800776e-06,6.74927833e-06,6.74864305e-06,6.75150204e-06,6.75023148e-06,6.75023148e-06,6.7476908e-06,6.74927833e-06,6.75150204e-06,6.75277215e-06,6.75150204e-06,6.75118508e-06,6.7495962e-06,6.75086676e-06,6.74864305e-06,6.75023148e-06,6.74991315e-06,6.75182037e-06,6.75150204e-06,6.75245519e-06,6.75150204e-06,6.75245519e-06,6.74864305e-06,6.75150204e-06,6.74864305e-06,6.75150204e-06,6.75023148e-06,6.75277215e-06,6.75118508e-06,6.75023148e-06,6.74896137e-06,6.7505498e-06,6.74896137e-06,6.75023148e-06,6.75023148e-06,6.7495962e-06,6.7503839733999994e-06,1.479305363856375e-09,6.750383973399999
100,6.74705598e-06,6.7476908e-06,6.74578541e-06,6.74546709e-06,6.74737248e-06,6.74546709e-06,6.74896137e-06,6.74832609e-06,6.74896137e-06,6.7476908e-06,6.74896137e-06,6.7476908e-06,6.7476908e-06,6.74642069e-06,6.74610237e-06,6.74610237e-06,6.74705598e-06,6.74705598e-06,6.7476908e-06,6.7476908e-06,6.74737248e-06,6.74546709e-06,6.74737248e-06,6.74705598e-06,6.74673765e-06,6.74483226e-06,6.74610237e-06,6.7476908e-06,6.74705598e-06,6.74483226e-06,6.74896137e-06,6.74642069e-06,6.74642069e-06,6.7445153e-06,6.74546709e-06,6.74705598e-06,6.7476908e-06,6.74642069e-06,6.7476908e-06,6.74515059e-06,6.74673765e-06,6.74642069e-06,6.74673765e-06,6.74578541e-06,6.74546709e-06,6.74546709e-06,6.74737248e-06,6.74737248e-06,6.74832609e-06,6.74673765e-06,6.7468395614e-06,1.1228299306574947e-09,6.7468395614
101,6.74324474e-06,6.74165631e-06,6.74165631e-06,6.74260991e-06,6.74133935e-06,6.74292642e-06,6.74229159e-06,6.74483226e-06,6.74388002e-06,6.74515059e-06,6.74292642e-06,6.74292642e-06,6.74260991e-06,6.74260991e-06,6.74102102e-06,6.74324474e-06,6.74292642e-06,6.74133935e-06,6.74260991e-06,6.74260991e-06,6.74260991e-06,6.74260991e-06,6.74324474e-06,6.74102102e-06,6.74292642e-06,6.74197463e-06,6.74578541e-06,6.74006924e-06,6.74419698e-06,6.74102102e-06,6.74578541e-06,6.74133935e-06,6.74515059e-06,6.74260991e-06,6.74292642e-06,6.74133935e-06,6.74292642e-06,6.74229159e-06,6.74483226e-06,6.74260991e-06,6.74292642e-06,6.74006924e-06,6.74260991e-06,6.74133935e-06,6.74260991e-06,6.74229159e-06,6.7435617e-06,6.74229159e-06,6.74546709e-06,6.74388002e-06,6.7427745764000005e-06,1.3387125079608958e-09,6.7427745764
102,6.73498653e-06,6.73498653e-06,6.73594013e-06,6.7375272e-06,6.73498653e-06,6.73435125e-06,6.73498653e-06,6.73594013e-06,6.73816385e-06,6.73498653e-06,6.73562181e-06,6.73530485e-06,6.73594013e-06,6.73689192e-06,6.73530485e-06,6.73562181e-06,6.73403474e-06,6.73689192e-06,6.73498653e-06,6.73403474e-06,6.73594013e-06,6.73625709e-06,6.73498653e-06,6.73498653e-06,6.73594013e-06,6.73625709e-06,6.73625709e-06,6.73562181e-06,6.73403474e-06,6.73466957e-06,6.73498653e-06,6.73594013e-06,6.73466957e-06,6.7375272e-06,6.73339946e-06,6.73879913e-06,6.73625709e-06,6.73721024e-06,6.73625709e-06,6.73530485e-06,6.7375272e-06,6.73562181e-06,6.73625709e-06,6.73625709e-06,6.73530485e-06,6.73466957e-06,6.73689192e-06,6.73625709e-06,6.73466957e-06,6.73879913e-06,6.7357809166e-06,1.1768466303688779e-09,6.7357809166
103,6.72863507e-06,6.72355372e-06,6.72736496e-06,6.72387068e-06,6.7260944e-06,6.72577744e-06,6.72672968e-06,6.72672968e-06,6.72736496e-06,6.7232354e-06,6.72927035e-06,6.72418901e-06,6.72927035e-06,6.72418901e-06,6.72799979e-06,6.7232354e-06,6.72736496e-06,6.72387068e-06,6.72577744e-06,6.7260944e-06,6.72736496e-06,6.7229189e-06,6.72450597e-06,6.7260944e-06,6.72736496e-06,6.72450597e-06,6.72895339e-06,6.72196529e-06,6.72577744e-06,6.72450597e-06,6.72736496e-06,6.72514125e-06,6.72958868e-06,6.72355372e-06,6.727048e-06,6.7260944e-06,6.72768329e-06,6.72260057e-06,6.72895339e-06,6.7232354e-06,6.72768329e-06,6.72450597e-06,6.72768329e-06,6.72577744e-06,6.72831811e-06,6.7260944e-06,6.72799979e-06,6.72387068e-06,6.727048e-06,6.72577744e-06,6.726011934e-06,1.986496273960841e-09,6.726011934
104,6.71148473e-06,6.71434373e-06,6.71339149e-06,6.71116777e-06,6.71116777e-06,6.71434373e-06,6.71275484e-06,6.71212001e-06,6.71434373e-06,6.71339149e-06,6.71466205e-06,6.71275484e-06,6.71275484e-06,6.71307316e-06,6.71593216e-06,6.71212001e-06,6.71529688e-06,6.71053249e-06,6.71497855e-06,6.71180305e-06,6.71720227e-06,6.70989766e-06,6.71434373e-06,6.71084945e-06,6.71370844e-06,6.71180305e-06,6.71434373e-06,6.71212001e-06,6.71466205e-06,6.71053249e-06,6.71656744e-06,6.71212001e-06,6.71275484e-06,6.71243833e-06,6.71434373e-06,6.71339149e-06,6.71339149e-06,6.71053249e-06,6.71402677e-06,6.71402677e-06,6.71212001e-06,6.71053249e-06,6.71656744e-06,6.70957934e-06,6.71370844e-06,6.71084945e-06,6.71497855e-06,6.71053249e-06,6.71688395e-06,6.71053249e-06,6.713035164200001e-06,1.9148756514886556e-09,6.713035164200001
105,6.69687643e-06,6.69592282e-06,6.69528754e-06,6.69814654e-06,6.69687643e-06,6.69687643e-06,6.6965581e-06,6.6994171e-06,6.69560586e-06,6.69592282e-06,6.69465271e-06,6.69909878e-06,6.69782821e-06,6.69909878e-06,6.6965581e-06,6.69846349e-06,6.69751125e-06,6.69719293e-06,6.69497103e-06,6.69878182e-06,6.69624114e-06,6.6994171e-06,6.69878182e-06,6.69719293e-06,6.69751125e-06,6.69782821e-06,6.69592282e-06,6.6997336e-06,6.69624114e-06,6.6994171e-06,6.69751125e-06,6.69624114e-06,6.6965581e-06,6.69909878e-06,6.69528754e-06,6.6994171e-06,6.69401743e-06,6.70005193e-06,6.69433575e-06,6.6994171e-06,6.69274732e-06,6.70164081e-06,6.69433575e-06,6.69909878e-06,6.69687643e-06,6.6997336e-06,6.69401743e-06,6.6997336e-06,6.69560586e-06,6.70005193e-06,6.6973142382e-06,1.9586804700346617e-09,6.6973142382
106,6.6790908e-06,6.68036091e-06,6.67877384e-06,6.67940913e-06,6.67877384e-06,6.6790908e-06,6.68036091e-06,6.67972608e-06,6.68099619e-06,6.68067923e-06,6.67813856e-06,6.68131452e-06,6.6790908e-06,6.67972608e-06,6.67623181e-06,6.68385519e-06,6.67718541e-06,6.68290159e-06,6.67845552e-06,6.68290159e-06,6.67782024e-06,6.68067923e-06,6.67686845e-06,6.68290159e-06,6.67718541e-06,6.67845552e-06,6.67845552e-06,6.68163148e-06,6.67782024e-06,6.68163148e-06,6.67877384e-06,6.68385519e-06,6.67782024e-06,6.68163148e-06,6.67655013e-06,6.68163148e-06,6.67686845e-06,6.67940913e-06,6.68099619e-06,6.68036091e-06,6.68004395e-06,6.67782024e-06,6.68131452e-06,6.6790908e-06,6.68036091e-06,6.67877384e-06,6.68163148e-06,6.68163148e-06,6.67940913e-06,6.68099619e-06,6.6797896308000004e-06,1.8884991807706766e-09,6.6797896308
107,6.65971811e-06,6.65812922e-06,6.65971811e-06,6.65844755e-06,6.65939979e-06,6.65781272e-06,6.6606699e-06,6.65844755e-06,6.65971811e-06,6.66098822e-06,6.66130518e-06,6.65876451e-06,6.66035294e-06,6.65876451e-06,6.6606699e-06,6.65844755e-06,6.65908283e-06,6.65876451e-06,6.65971811e-06,6.65717744e-06,6.66098822e-06,6.65971811e-06,6.66194046e-06,6.66035294e-06,6.66289361e-06,6.65685911e-06,6.66384585e-06,6.65939979e-06,6.66098822e-06,6.6606699e-06,6.66130518e-06,6.65876451e-06,6.66003461e-06,6.65654215e-06,6.66035294e-06,6.66098822e-06,6.66194046e-06,6.66130518e-06,6.66035294e-06,6.65781272e-06,6.65908283e-06,6.65844755e-06,6.66384585e-06,6.65781272e-06,6.66257529e-06,6.6574944e-06,6.66384585e-06,6.65812922e-06,6.66257529e-06,6.65844755e-06,6.6599081685999995e-06,1.8019770092683556e-09,6.6599081685999995
108,6.63653282e-06,6.63685114e-06,6.6381217e-06,6.6400271e-06,6.63971014e-06,6.63875653e-06,6.63653282e-06,6.63621631e-06,6.63685114e-06,6.6371681e-06,6.63685114e-06,6.63653282e-06,6.63653282e-06,6.63843821e-06,6.63748642e-06,6.63843821e-06,6.63748642e-06,6.63843821e-06,6.6381217e-06,6.63875653e-06,6.63653282e-06,6.6381217e-06,6.63939181e-06,6.63780338e-06,6.63843821e-06,6.63939181e-06,6.6381217e-06,6.63875653e-06,6.6381217e-06,6.63875653e-06,6.6381217e-06,6.64066192e-06,6.64098025e-06,6.63907349e-06,6.63685114e-06,6.64066192e-06,6.63907349e-06,6.64034542e-06,6.63748642e-06,6.6381217e-06,6.64034542e-06,6.63907349e-06,6.64161553e-06,6.63494575e-06,6.64098025e-06,6.63685114e-06,6.63939181e-06,6.6371681e-06,6.64034542e-06,6.63685114e-06,6.6383246394e-06,1.4772321655466013e-09,6.6383246394
109,6.61271406e-06,6.61461945e-06,6.61557306e-06,6.61303102e-06,6.61271406e-06,6.61525473e-06,6.61398462e-06,6.61557306e-06,6.61461945e-06,6.61430113e-06,6.61334934e-06,6.61303102e-06,6.61176091e-06,6.61334934e-06,6.61557306e-06,6.61557306e-06,6.6136663e-06,6.61557306e-06,6.61557306e-06,6.61430113e-06,6.61334934e-06,6.61303102e-06,6.61334934e-06,6.61334934e-06,6.6165253e-06,6.61525473e-06,6.61589002e-06,6.61684317e-06,6.61303102e-06,6.61334934e-06,6.61398462e-06,6.61557306e-06,6.61303102e-06,6.61430113e-06,6.61271406e-06,6.61334934e-06,6.61557306e-06,6.61303102e-06,6.61398462e-06,6.6136663e-06,6.61334934e-06,6.61493777e-06,6.61557306e-06,6.61557306e-06,6.61303102e-06,6.61398462e-06,6.61430113e-06,6.61557306e-06,6.61398462e-06,6.61398462e-06,6.6142321614e-06,1.165108105547273e-09,6.6142321613999995
110,6.58762383e-06,6.58889394e-06,6.58635327e-06,6.58889394e-06,6.58730687e-06,6.58952922e-06,6.58730687e-06,6.58857698e-06,6.58635327e-06,6.58889394e-06,6.58698855e-06,6.58952922e-06,6.58603676e-06,6.58730687e-06,6.58667159e-06,6.58857698e-06,6.58730687e-06,6.58952922e-06,6.5847662e-06,6.58857698e-06,6.58571844e-06,6.58540148e-06,6.58730687e-06,6.58730687e-06,6.58762383e-06,6.58444787e-06,6.58571844e-06,6.58730687e-06,6.58730687e-06,6.58730687e-06,6.58603676e-06,6.58730687e-06,6.58667159e-06,6.58698855e-06,6.58508316e-06,6.58603676e-06,6.58508316e-06,6.58603676e-06,6.58730687e-06,6.58698855e-06,6.58762383e-06,6.58540148e-06,6.58825866e-06,6.58540148e-06,6.58635327e-06,6.58825866e-06,6.58762383e-06,6.58603676e-06,6.58984754e-06,6.58889394e-06,6.5871540852e-06,1.3386130078484012e-09,6.5871540852
111,6.55745362e-06,6.55459462e-06,6.55618305e-06,6.55681833e-06,6.55713529e-06,6.55427766e-06,6.55554823e-06,6.55681833e-06,6.55713529e-06,6.55459462e-06,6.55681833e-06,6.55650001e-06,6.55777012e-06,6.55300619e-06,6.55935901e-06,6.55491294e-06,6.55967597e-06,6.55364238e-06,6.55935901e-06,6.55427766e-06,6.55967597e-06,6.55681833e-06,6.55904068e-06,6.55650001e-06,6.55713529e-06,6.55459462e-06,6.55935901e-06,6.55395934e-06,6.55967597e-06,6.55364238e-06,6.55713529e-06,6.55554823e-06,6.55745362e-06,6.55586473e-06,6.55808844e-06,6.55491294e-06,6.55681833e-06,6.55618305e-06,6.55681833e-06,6.55713529e-06,6.55618305e-06,6.55713529e-06,6.55618305e-06,6.55586473e-06,6.55618305e-06,6.55395934e-06,6.55967597e-06,6.55300619e-06,6.55904068e-06,6.55459462e-06,6.5564813296e-06,1.8598913543762862e-09,6.5564813296
112,6.52537619e-06,6.52537619e-06,6.52378776e-06,6.52410608e-06,6.5234708e-06,6.52251765e-06,6.52537619e-06,6.52410608e-06,6.52505787e-06,6.52410608e-06,6.52632843e-06,6.52220069e-06,6.52601148e-06,6.52410608e-06,6.52601148e-06,6.52124709e-06,6.52664676e-06,6.5202953e-06,6.52632843e-06,6.52410608e-06,6.52442304e-06,6.52251765e-06,6.52569315e-06,6.52156541e-06,6.52537619e-06,6.5202953e-06,6.52791687e-06,6.52061181e-06,6.52696372e-06,6.52124709e-06,6.52569315e-06,6.52061181e-06,6.52537619e-06,6.52378776e-06,6.52791687e-06,6.52156541e-06,6.52664676e-06,6.52061181e-06,6.52505787e-06,6.52251765e-06,6.52664676e-06,6.52124709e-06,6.52664676e-06,6.52251765e-06,6.52537619e-06,6.52315248e-06,6.52759854e-06,6.52410608e-06,6.52474137e-06,6.52569315e-06,6.5242136858e-06,2.143281884419324e-09,6.5242136858
113,6.49107551e-06,6.49012372e-06,6.4898054e-06,6.49107551e-06,6.48885316e-06,6.49012372e-06,6.48789955e-06,6.48885316e-06,6.4898054e-06,6.49171216e-06,6.48948844e-06,6.49107551e-06,6.48885316e-06,6.49139383e-06,6.48599416e-06,6.49075855e-06,6.48948844e-06,6.49298227e-06,6.49107551e-06,6.49361755e-06,6.48885316e-06,6.49107551e-06,6.48885316e-06,6.49298227e-06,6.48853484e-06,6.49266394e-06,6.48948844e-06,6.49202912e-06,6.49107551e-06,6.49012372e-06,6.49075855e-06,6.49107551e-06,6.48948844e-06,6.49075855e-06,6.49107551e-06,6.49107551e-06,6.48758305e-06,6.49075855e-06,6.49075855e-06,6.49234744e-06,6.49107551e-06,6.49107551e-06,6.48853484e-06,6.49234744e-06,6.48694777e-06,6.49139383e-06,6.48948844e-06,6.49361755e-06,6.49044023e-06,6.49107551e-06,6.4904282134e-06,1.6044457982426172e-09,6.4904282133999995
114,6.45423552e-06,6.45264709e-06,6.4548708e-06,6.45296541e-06,6.45518912e-06,6.45550563e-06,6.45169484e-06,6.45518912e-06,6.45296541e-06,6.45550563e-06,6.45137652e-06,6.45677619e-06,6.45169484e-06,6.45455248e-06,6.45328191e-06,6.45518912e-06,6.45169484e-06,6.45518912e-06,6.45137652e-06,6.45328191e-06,6.45264709e-06,6.45518912e-06,6.45296541e-06,6.45582395e-06,6.4520118e-06,6.4548708e-06,6.45137652e-06,6.4580463e-06,6.45423552e-06,6.45296541e-06,6.45423552e-06,6.45582395e-06,6.45105956e-06,6.45360024e-06,6.45296541e-06,6.45423552e-06,6.45074169e-06,6.45550563e-06,6.4520118e-06,6.45518912e-06,6.45360024e-06,6.45455248e-06,6.45264709e-06,6.45518912e-06,6.45296541e-06,6.45328191e-06,6.45550563e-06,6.45328191e-06,6.45264709e-06,6.45391719e-06,6.453765409e-06,1.6074020383228988e-09,6.453765409
115,6.41358338e-06,6.41453653e-06,6.41358338e-06,6.4129481e-06,6.41231281e-06,6.4161236e-06,6.40977214e-06,6.41771248e-06,6.41072575e-06,6.41580709e-06,6.41421821e-06,6.41803081e-06,6.41231281e-06,6.41580709e-06,6.41675888e-06,6.41485349e-06,6.4139017e-06,6.4170772e-06,6.41485349e-06,6.41644192e-06,6.41485349e-06,6.41548877e-06,6.4161236e-06,6.41517181e-06,6.41485349e-06,6.41485349e-06,6.4161236e-06,6.4139017e-06,6.41675888e-06,6.41580709e-06,6.41453653e-06,6.41771248e-06,6.41263114e-06,6.41517181e-06,6.41199586e-06,6.41580709e-06,6.41358338e-06,6.41580709e-06,6.41231281e-06,6.41675888e-06,6.41231281e-06,6.41644192e-06,6.41517181e-06,6.41485349e-06,6.41453653e-06,6.41517181e-06,6.41421821e-06,6.41580709e-06,6.41485349e-06,6.41517181e-06,6.4148030564e-06,1.7411388224742039e-09,6.4148030564
116,6.37070843e-06,6.3751545e-06,6.37261383e-06,6.37547282e-06,6.37293215e-06,6.37547282e-06,6.37134372e-06,6.37356743e-06,6.36848608e-06,6.37324911e-06,6.37229732e-06,6.37261383e-06,6.37134372e-06,6.37324911e-06,6.371979e-06,6.37293215e-06,6.37229732e-06,6.37324911e-06,6.37102676e-06,6.3751545e-06,6.37039193e-06,6.37483754e-06,6.37070843e-06,6.37388439e-06,6.37388439e-06,6.3751545e-06,6.37420271e-06,6.37356743e-06,6.371979e-06,6.37547282e-06,6.37420271e-06,6.37388439e-06,6.37388439e-06,6.37547282e-06,6.37420271e-06,6.37483754e-06,6.37166204e-06,6.3751545e-06,6.37547282e-06,6.37547282e-06,6.37420271e-06,6.37324911e-06,6.371979e-06,6.37388439e-06,6.37388439e-06,6.37451922e-06,6.37293215e-06,6.37483754e-06,6.37166204e-06,6.37261383e-06,6.3733447594e-06,1.6021170158767416e-09,6.3733447594
117,6.33005629e-06,6.33069158e-06,6.32973934e-06,6.32942101e-06,6.32846923e-06,6.33100944e-06,6.32751562e-06,6.33100944e-06,6.32878573e-06,6.33100944e-06,6.32846923e-06,6.33228001e-06,6.32719866e-06,6.33069158e-06,6.3281509e-06,6.33164473e-06,6.32688034e-06,6.33259833e-06,6.32783394e-06,6.32878573e-06,6.3281509e-06,6.33291529e-06,6.32973934e-06,6.32973934e-06,6.33069158e-06,6.33100944e-06,6.32719866e-06,6.32942101e-06,6.32973934e-06,6.3281509e-06,6.33037462e-06,6.33100944e-06,6.32719866e-06,6.33259833e-06,6.32688034e-06,6.33069158e-06,6.3281509e-06,6.33355012e-06,6.32719866e-06,6.33069158e-06,6.33037462e-06,6.33005629e-06,6.32942101e-06,6.33228001e-06,6.3281509e-06,6.33323361e-06,6.32973934e-06,6.33069158e-06,6.33100944e-06,6.32910405e-06,6.329828029e-06,1.7581407172377052e-09,6.329828029
118,6.28527596e-06,6.28559428e-06,6.28622956e-06,6.28750013e-06,6.28495945e-06,6.28781663e-06,6.28400585e-06,6.28845191e-06,6.28273574e-06,6.28750013e-06,6.28400585e-06,6.28464113e-06,6.28495945e-06,6.28654652e-06,6.28464113e-06,6.28527596e-06,6.28368889e-06,6.28622956e-06,6.28527596e-06,6.28622956e-06,6.28400585e-06,6.28622956e-06,6.28464113e-06,6.28654652e-06,6.28432417e-06,6.28495945e-06,6.2871818e-06,6.28750013e-06,6.28591124e-06,6.28781663e-06,6.28527596e-06,6.28559428e-06,6.28495945e-06,6.28781663e-06,6.28495945e-06,6.28495945e-06,6.28622956e-06,6.28750013e-06,6.28527596e-06,6.28591124e-06,6.28464113e-06,6.28432417e-06,6.28432417e-06,6.28559428e-06,6.28750013e-06,6.28845191e-06,6.28654652e-06,6.28781663e-06,6.28432417e-06,6.28686485e-06,6.285791004e-06,1.3694518935179338e-09,6.285791004
119,6.23700225e-06,6.23954247e-06,6.23509641e-06,6.2379554e-06,6.2347799e-06,6.23922597e-06,6.23446158e-06,6.23732058e-06,6.2338263e-06,6.2398608e-06,6.23636697e-06,6.23922597e-06,6.23319102e-06,6.23922597e-06,6.23636697e-06,6.24081304e-06,6.23700225e-06,6.23700225e-06,6.2347799e-06,6.23922597e-06,6.23636697e-06,6.24049608e-06,6.2338263e-06,6.23668529e-06,6.23668529e-06,6.23954247e-06,6.23700225e-06,6.23827236e-06,6.23541473e-06,6.23827236e-06,6.23668529e-06,6.23827236e-06,6.23668529e-06,6.23890764e-06,6.23636697e-06,6.23954247e-06,6.23732058e-06,6.23827236e-06,6.23668529e-06,6.2379554e-06,6.23922597e-06,6.23859069e-06,6.23732058e-06,6.23732058e-06,6.2379554e-06,6.23954247e-06,6.23446158e-06,6.23668529e-06,6.2379554e-06,6.23954247e-06,6.237402603e-06,1.8241496992224164e-09,6.237402603
120,6.18587046e-06,6.18936292e-06,6.18872809e-06,6.1899982e-06,6.18745753e-06,6.18809281e-06,6.1899982e-06,6.18809281e-06,6.18841113e-06,6.18745753e-06,6.18777585e-06,6.18618742e-06,6.18841113e-06,6.18872809e-06,6.18777585e-06,6.19126877e-06,6.18904642e-06,6.18714103e-06,6.18714103e-06,6.18872809e-06,6.1868227e-06,6.18650574e-06,6.18872809e-06,6.18650574e-06,6.18904642e-06,6.18650574e-06,6.18936292e-06,6.18650574e-06,6.1899982e-06,6.18650574e-06,6.18809281e-06,6.18841113e-06,6.1899982e-06,6.18745753e-06,6.18777585e-06,6.18936292e-06,6.18904642e-06,6.18650574e-06,6.18777585e-06,6.18841113e-06,6.19063348e-06,6.1868227e-06,6.18809281e-06,6.18587046e-06,6.1899982e-06,6.18618742e-06,6.18777585e-06,6.18587046e-06,6.18809281e-06,6.18587046e-06,6.1880042524e-06,1.3621289443272688e-09,6.1880042524
121,6.13886687e-06,6.13505563e-06,6.1375963e-06,6.13918337e-06,6.13791326e-06,6.13791326e-06,6.13696147e-06,6.13600787e-06,6.13600787e-06,6.13918337e-06,6.13632619e-06,6.13569091e-06,6.13632619e-06,6.13886687e-06,6.13696147e-06,6.13696147e-06,6.13569091e-06,6.13696147e-06,6.13696147e-06,6.13696147e-06,6.13632619e-06,6.13632619e-06,6.13505563e-06,6.13632619e-06,6.13441944e-06,6.13696147e-06,6.1334672e-06,6.13632619e-06,6.13505563e-06,6.1375963e-06,6.13632619e-06,6.13791326e-06,6.13664315e-06,6.13664315e-06,6.13569091e-06,6.13569091e-06,6.13791326e-06,6.13473776e-06,6.13441944e-06,6.13632619e-06,6.13727798e-06,6.13632619e-06,6.13441944e-06,6.13537259e-06,6.13505563e-06,6.13727798e-06,6.13569091e-06,6.13632619e-06,6.13537259e-06,6.13505563e-06,6.1364147494000006e-06,1.270426298251767e-09,6.136414749400001
122,6.08582877e-06,6.08614619e-06,6.08455775e-06,6.0855109e-06,6.08678147e-06,6.08836945e-06,6.08709888e-06,6.08773416e-06,6.08582877e-06,6.0864636e-06,6.08455775e-06,6.08423989e-06,6.08582877e-06,6.08582877e-06,6.08360506e-06,6.08582877e-06,6.08455775e-06,6.0855109e-06,6.08455775e-06,6.08423989e-06,6.08582877e-06,6.08455775e-06,6.08233449e-06,6.0864636e-06,6.08455775e-06,6.08487517e-06,6.08423989e-06,6.08709888e-06,6.08455775e-06,6.08392247e-06,6.08423989e-06,6.08582877e-06,6.08392247e-06,6.0864636e-06,6.08360506e-06,6.0855109e-06,6.08423989e-06,6.08773416e-06,6.08360506e-06,6.08423989e-06,6.08487517e-06,6.0864636e-06,6.08423989e-06,6.08709888e-06,6.08487517e-06,6.08614619e-06,6.08614619e-06,6.08678147e-06,6.08423989e-06,6.0855109e-06,6.085345576e-06,1.2614354166757762e-09,6.085345576
123,6.02707405e-06,6.03088483e-06,6.02993214e-06,6.03120225e-06,6.02993214e-06,6.03120225e-06,6.02866157e-06,6.02929686e-06,6.02643877e-06,6.03056742e-06,6.02834416e-06,6.03056742e-06,6.02834416e-06,6.03056742e-06,6.02897944e-06,6.03056742e-06,6.02993214e-06,6.03120225e-06,6.02993214e-06,6.03120225e-06,6.02993214e-06,6.03120225e-06,6.03056742e-06,6.03120225e-06,6.02961472e-06,6.03056742e-06,6.02866157e-06,6.03120225e-06,6.02993214e-06,6.03120225e-06,6.02993214e-06,6.03120225e-06,6.02993214e-06,6.03120225e-06,6.02929686e-06,6.02961472e-06,6.02897944e-06,6.03056742e-06,6.02993214e-06,6.03183753e-06,6.02929686e-06,6.02961472e-06,6.02961472e-06,6.03183753e-06,6.02897944e-06,6.02961472e-06,6.02993214e-06,6.02897944e-06,6.02866157e-06,6.03120225e-06,6.0299829154e-06,1.133256879773116e-09,6.0299829154
124,5.97149483e-06,5.97308281e-06,5.97117742e-06,5.9740355e-06,5.97054213e-06,5.97498911e-06,5.97181224e-06,5.97530652e-06,5.97371809e-06,5.97340022e-06,5.97022472e-06,5.97371809e-06,5.9740355e-06,5.97530652e-06,5.9740355e-06,5.97530652e-06,5.97530652e-06,5.97530652e-06,5.97340022e-06,5.97498911e-06,5.97244752e-06,5.9740355e-06,5.97340022e-06,5.97467124e-06,5.97371809e-06,5.97117742e-06,5.97085955e-06,5.97213011e-06,5.97149483e-06,5.9740355e-06,5.97276539e-06,5.97371809e-06,5.97276539e-06,5.9740355e-06,5.97276539e-06,5.97149483e-06,5.97181224e-06,5.9740355e-06,5.97181224e-06,5.97276539e-06,5.97022472e-06,5.97213011e-06,5.97213011e-06,5.97276539e-06,5.97244752e-06,5.97371809e-06,5.97244752e-06,5.97244752e-06,5.97435383e-06,5.97244752e-06,5.9730448072e-06,1.395573863421217e-09,5.9730448072
125,5.91432854e-06,5.91940989e-06,5.91432854e-06,5.91813978e-06,5.9155991e-06,5.91845719e-06,5.91401113e-06,5.91718708e-06,5.91305843e-06,5.91813978e-06,5.91210483e-06,5.9175045e-06,5.91464641e-06,5.91686921e-06,5.91274011e-06,5.91813978e-06,5.91210483e-06,5.91813978e-06,5.91401113e-06,5.91686921e-06,5.91401113e-06,5.9175045e-06,5.91337584e-06,5.91401113e-06,5.91623439e-06,5.91686921e-06,5.91432854e-06,5.91432854e-06,5.9155991e-06,5.91686921e-06,5.91337584e-06,5.9165518e-06,5.91242269e-06,5.91686921e-06,5.91337584e-06,5.91623439e-06,5.9155991e-06,5.91242269e-06,5.91432854e-06,5.91464641e-06,5.91305843e-06,5.91464641e-06,5.91305843e-06,5.91686921e-06,5.91464641e-06,5.91686921e-06,5.91591652e-06,5.9165518e-06,5.91432854e-06,5.91686921e-06,5.9153512304e-06,1.9037856186797495e-09,5.9153512304
