angle_deg,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30,sample_31,sample_32,sample_33,sample_34,sample_35,sample_36,sample_37,sample_38,sample_39,sample_40,sample_41,sample_42,sample_43,sample_44,sample_45,sample_46,sample_47,sample_48,sample_49,sample_50,mean_W,std_W,mean_uW
102,1.36254712e-05,1.36419858e-05,1.36283279e-05,1.3635633e-05,1.36407143e-05,1.3635633e-05,1.36394438e-05,1.3636587e-05,1.36419858e-05,1.3636587e-05,1.36407143e-05,1.3636587e-05,1.36454792e-05,1.36403978e-05,1.36445269e-05,1.36407143e-05,1.36432564e-05,1.36369035e-05,1.36407143e-05,1.36372219e-05,1.36381741e-05,1.3636587e-05,1.36442086e-05,1.36454792e-05,1.36432564e-05,1.36378567e-05,1.36403978e-05,1.36394438e-05,1.36362687e-05,1.36369035e-05,1.36359513e-05,1.36378567e-05,1.36432564e-05,1.3635633e-05,1.36416675e-05,1.36394438e-05,1.36391272e-05,1.36407143e-05,1.36403978e-05,1.36378567e-05,1.36353165e-05,1.36381741e-05,1.36381741e-05,1.36369035e-05,1.3635633e-05,1.36381741e-05,1.36381741e-05,1.36353165e-05,1.36381741e-05,1.36353165e-05,1.3638574428e-05,3.6889555023089637e-09,13.638574428
103,1.35663977e-05,1.35517894e-05,1.35695745e-05,1.35476603e-05,1.35784667e-05,1.35368628e-05,1.35619521e-05,1.35670343e-05,1.35581413e-05,1.35654454e-05,1.35562359e-05,1.35619521e-05,1.35552837e-05,1.35679866e-05,1.35590944e-05,1.35644923e-05,1.35641758e-05,1.35695745e-05,1.35644923e-05,1.35711625e-05,1.35660812e-05,1.35730679e-05,1.35683049e-05,1.35746559e-05,1.35657629e-05,1.35721157e-05,1.3566716e-05,1.35797372e-05,1.35679866e-05,1.35743376e-05,1.35683049e-05,1.35695745e-05,1.35638575e-05,1.35670343e-05,1.35635401e-05,1.35695745e-05,1.35635401e-05,1.35663977e-05,1.35606815e-05,1.3566716e-05,1.35632217e-05,1.35660812e-05,1.35641758e-05,1.35648106e-05,1.35590944e-05,1.3566716e-05,1.3560365e-05,1.35660812e-05,1.35597293e-05,1.35629052e-05,1.356477884e-05,7.120857921542978e-09,13.564778839999999
104,1.34981155e-05,1.35031969e-05,1.34981155e-05,1.34981155e-05,1.34997044e-05,1.34987513e-05,1.35003393e-05,1.3500975e-05,1.34993861e-05,1.35200307e-05,1.34831889e-05,1.35235232e-05,1.3490494e-05,1.35133605e-05,1.35031969e-05,1.35070095e-05,1.35117725e-05,1.35130422e-05,1.35155833e-05,1.35120908e-05,1.35133605e-05,1.35054206e-05,1.35111368e-05,1.35012915e-05,1.35089149e-05,1.35054206e-05,1.35063738e-05,1.35031969e-05,1.35095497e-05,1.35025621e-05,1.35031969e-05,1.35022447e-05,1.35044675e-05,1.35066912e-05,1.35108203e-05,1.35028804e-05,1.35082801e-05,1.35057389e-05,1.3497799e-05,1.35085966e-05,1.34831889e-05,1.35222526e-05,1.34825541e-05,1.35213013e-05,1.35108203e-05,1.3507326e-05,1.35114551e-05,1.35066912e-05,1.35095497e-05,1.35082801e-05,1.3505427086e-05,8.756103891298036e-09,13.505427086000001
105,1.34399961e-05,1.34349148e-05,1.34399961e-05,1.3432058e-05,1.34374559e-05,1.34323745e-05,1.34355505e-05,1.34272932e-05,1.34361853e-05,1.34374559e-05,1.34374559e-05,1.34323745e-05,1.34288803e-05,1.3429516e-05,1.34333277e-05,1.34298343e-05,1.34349148e-05,1.34317397e-05,1.34368202e-05,1.34301508e-05,1.34374559e-05,1.34323745e-05,1.34374559e-05,1.3431104e-05,1.34345983e-05,1.3429516e-05,1.34368202e-05,1.34314214e-05,1.34314214e-05,1.3429516e-05,1.34314214e-05,1.3429516e-05,1.34301508e-05,1.3429516e-05,1.34345983e-05,1.3429516e-05,1.34396796e-05,1.34212587e-05,1.34463489e-05,1.3424753e-05,1.34323745e-05,1.34317397e-05,1.34345983e-05,1.34349148e-05,1.34333277e-05,1.34412667e-05,1.34336451e-05,1.34365037e-05,1.34345983e-05,1.34345983e-05,1.3433486078e-05,4.313273897507071e-09,13.433486078000001
106,1.33459898e-05,1.33482126e-05,1.33444019e-05,1.33456715e-05,1.33434478e-05,1.33513877e-05,1.3333286e-05,1.33631393e-05,1.33285212e-05,1.33637741e-05,1.33380499e-05,1.3354882e-05,1.33329677e-05,1.33507529e-05,1.33231233e-05,1.33586927e-05,1.3322805e-05,1.33625035e-05,1.33237581e-05,1.33545636e-05,1.33218527e-05,1.33596468e-05,1.33278863e-05,1.33510712e-05,1.33266158e-05,1.33542471e-05,1.33253452e-05,1.33583762e-05,1.33282047e-05,1.33612339e-05,1.33320154e-05,1.3351706e-05,1.33361445e-05,1.33434478e-05,1.33386848e-05,1.33431313e-05,1.33415424e-05,1.33545636e-05,1.33256635e-05,1.33574231e-05,1.33282047e-05,1.33545636e-05,1.33275689e-05,1.33510712e-05,1.33218527e-05,1.3354882e-05,1.3333286e-05,1.33488475e-05,1.33240756e-05,1.3348531e-05,1.3342432322e-05,1.3176777887105723e-08,13.342432322
107,1.32596042e-05,1.32561099e-05,1.32596042e-05,1.32564282e-05,1.32576988e-05,1.3253888e-05,1.3257064e-05,1.3257064e-05,1.32519826e-05,1.327072e-05,1.32399136e-05,1.32637333e-05,1.32519826e-05,1.32656387e-05,1.32497589e-05,1.32669093e-05,1.32545229e-05,1.32567457e-05,1.32510286e-05,1.32564282e-05,1.32545229e-05,1.32589694e-05,1.3240232e-05,1.32681798e-05,1.32519826e-05,1.32599225e-05,1.32542045e-05,1.32650039e-05,1.32392779e-05,1.32675441e-05,1.32494415e-05,1.32554751e-05,1.32542045e-05,1.32596042e-05,1.32592877e-05,1.32596042e-05,1.32542045e-05,1.32672258e-05,1.32545229e-05,1.32545229e-05,1.32586511e-05,1.32596042e-05,1.32592877e-05,1.32618279e-05,1.32545229e-05,1.32621444e-05,1.32548403e-05,1.32596042e-05,1.32554751e-05,1.3263415e-05,1.3257082628e-05,6.559178135804469e-09,13.257082628
108,1.31627394e-05,1.31617853e-05,1.31662318e-05,1.31627394e-05,1.31605157e-05,1.31601973e-05,1.31627394e-05,1.31576562e-05,1.3165597e-05,1.31592451e-05,1.31627394e-05,1.31576562e-05,1.31630559e-05,1.31582919e-05,1.31614688e-05,1.31579745e-05,1.3155116e-05,1.31605157e-05,1.31560691e-05,1.3155116e-05,1.31573397e-05,1.31579745e-05,1.31582919e-05,1.31576562e-05,1.31643264e-05,1.31589268e-05,1.31675024e-05,1.31592451e-05,1.31589268e-05,1.31601973e-05,1.31605157e-05,1.31579745e-05,1.31576562e-05,1.31544812e-05,1.31567049e-05,1.31601973e-05,1.31605157e-05,1.31579745e-05,1.31544812e-05,1.31525758e-05,1.31601973e-05,1.31560691e-05,1.31570214e-05,1.31532106e-05,1.31589268e-05,1.31547995e-05,1.31563866e-05,1.31522584e-05,1.31589268e-05,1.31605157e-05,1.3158984528e-05,3.3386806409143963e-09,13.158984528
109,1.30690487e-05,1.30595208e-05,1.30499939e-05,1.30576154e-05,1.30534863e-05,1.30585677e-05,1.30534863e-05,1.3058886e-05,1.30538047e-05,1.30563458e-05,1.30547569e-05,1.30547569e-05,1.30582512e-05,1.30579328e-05,1.30518993e-05,1.30598382e-05,1.30560275e-05,1.30623803e-05,1.30544404e-05,1.30611088e-05,1.30560275e-05,1.30592025e-05,1.3052535e-05,1.3058886e-05,1.3052535e-05,1.30614271e-05,1.30601566e-05,1.30611088e-05,1.30601566e-05,1.30601566e-05,1.30626968e-05,1.30614271e-05,1.30579328e-05,1.30630151e-05,1.30639673e-05,1.30636508e-05,1.30611088e-05,1.30636508e-05,1.30585677e-05,1.30658727e-05,1.30611088e-05,1.30665076e-05,1.30626968e-05,1.30636508e-05,1.30677781e-05,1.30703183e-05,1.30665076e-05,1.30665076e-05,1.30636508e-05,1.30639673e-05,1.3059978464e-05,4.668023760554735e-09,13.059978464
110,1.29534455e-05,1.29591617e-05,1.29543978e-05,1.29588434e-05,1.29509035e-05,1.29547161e-05,1.29543978e-05,1.29591617e-05,1.29597975e-05,1.29563032e-05,1.29566215e-05,1.29578921e-05,1.29540813e-05,1.29591617e-05,1.29550326e-05,1.29582086e-05,1.29585269e-05,1.29623377e-05,1.29572563e-05,1.29623377e-05,1.29553509e-05,1.29597975e-05,1.29559867e-05,1.29582086e-05,1.29547161e-05,1.29553509e-05,1.29524924e-05,1.29597975e-05,1.29563032e-05,1.29680539e-05,1.29585269e-05,1.29617029e-05,1.29547161e-05,1.29550326e-05,1.29540813e-05,1.2956938e-05,1.29572563e-05,1.29597975e-05,1.29572563e-05,1.29594791e-05,1.29559867e-05,1.29547161e-05,1.29559867e-05,1.29597975e-05,1.29556684e-05,1.2961068e-05,1.29585269e-05,1.29623377e-05,1.29566215e-05,1.29620194e-05,1.2957523164e-05,3.0734328147373946e-09,12.957523164000001
111,1.28492748e-05,1.28480042e-05,1.28464171e-05,1.28476877e-05,1.28467336e-05,1.2848639e-05,1.28489573e-05,1.28530864e-05,1.28505444e-05,1.28495931e-05,1.2845464e-05,1.28492748e-05,1.28375232e-05,1.28530864e-05,1.28514985e-05,1.28502279e-05,1.28527681e-05,1.28505444e-05,1.28483225e-05,1.28476877e-05,1.28530864e-05,1.28467336e-05,1.28540387e-05,1.28505444e-05,1.28556276e-05,1.2848639e-05,1.28556276e-05,1.28489573e-05,1.28527681e-05,1.28495931e-05,1.2851815e-05,1.28483225e-05,1.28556276e-05,1.28527681e-05,1.28553093e-05,1.2848639e-05,1.28524498e-05,1.28480042e-05,1.28534039e-05,1.28505444e-05,1.28556276e-05,1.28483225e-05,1.28568972e-05,1.28502279e-05,1.2851815e-05,1.28489573e-05,1.28530864e-05,1.28464171e-05,1.28502279e-05,1.28492748e-05,1.2850373768e-05,3.3517391927440192e-09,12.850373768
112,1.27333533e-05,1.27308131e-05,1.27362127e-05,1.27285894e-05,1.2732402e-05,1.27282719e-05,1.2735577e-05,1.27285894e-05,1.27311314e-05,1.27295425e-05,1.27311314e-05,1.27362127e-05,1.27289077e-05,1.27358944e-05,1.27298608e-05,1.27358944e-05,1.27282719e-05,1.27358944e-05,1.27282719e-05,1.27254134e-05,1.27435169e-05,1.27104868e-05,1.27270023e-05,1.27295425e-05,1.27298608e-05,1.27362127e-05,1.27314479e-05,1.27358944e-05,1.27333533e-05,1.27362127e-05,1.27308131e-05,1.27362127e-05,1.27263665e-05,1.2738753e-05,1.27308131e-05,1.27362127e-05,1.27333533e-05,1.27362127e-05,1.27320836e-05,1.27346239e-05,1.27333533e-05,1.27336716e-05,1.27285894e-05,1.27292242e-05,1.27295425e-05,1.27358944e-05,1.27285894e-05,1.27362127e-05,1.27244612e-05,1.27349422e-05,1.2731873830000001e-05,4.883498429578864e-09,12.731873830000001
113,1.26142568e-05,1.26155273e-05,1.25986953e-05,1.26301356e-05,1.26031409e-05,1.26307705e-05,1.26091754e-05,1.26142568e-05,1.2616797e-05,1.26107625e-05,1.26142568e-05,1.26142568e-05,1.26056821e-05,1.26117166e-05,1.26120331e-05,1.26113982e-05,1.26129862e-05,1.26117166e-05,1.2615209e-05,1.26091754e-05,1.26164796e-05,1.26088571e-05,1.26164796e-05,1.26123514e-05,1.2616797e-05,1.26136219e-05,1.2616797e-05,1.26133036e-05,1.26161622e-05,1.26142568e-05,1.26155273e-05,1.26117166e-05,1.26164796e-05,1.26136219e-05,1.26171144e-05,1.26094928e-05,1.26190216e-05,1.260727e-05,1.26171144e-05,1.26101277e-05,1.26190216e-05,1.26139385e-05,1.26206087e-05,1.26164796e-05,1.26193381e-05,1.26142568e-05,1.26190216e-05,1.26142568e-05,1.26120331e-05,1.26101277e-05,1.2614072478e-05,5.297134940146123e-09,12.614072477999999
114,1.24945236e-05,1.24970657e-05,1.24948419e-05,1.24999233e-05,1.24951584e-05,1.24967473e-05,1.24932531e-05,1.24973822e-05,1.24923017e-05,1.24973822e-05,1.24945236e-05,1.25024635e-05,1.24910312e-05,1.24970657e-05,1.24919834e-05,1.24999233e-05,1.24910312e-05,1.24954768e-05,1.24919834e-05,1.24948419e-05,1.24894423e-05,1.24923017e-05,1.24827729e-05,1.24923017e-05,1.24891258e-05,1.24926182e-05,1.24897606e-05,1.24919834e-05,1.24897606e-05,1.24872204e-05,1.24846792e-05,1.24897606e-05,1.24926182e-05,1.24919834e-05,1.24951584e-05,1.24913477e-05,1.24948419e-05,1.24881717e-05,1.24945236e-05,1.24907128e-05,1.24913477e-05,1.24948419e-05,1.24932531e-05,1.24932531e-05,1.24919834e-05,1.24926182e-05,1.24948419e-05,1.24986527e-05,1.248849e-05,1.24970657e-05,1.2493126724e-05,3.7248554116130654e-09,12.493126724000001
115,1.2372886e-05,1.23630407e-05,1.23662167e-05,1.23652644e-05,1.23649461e-05,1.23630407e-05,1.23741565e-05,1.23551008e-05,1.23719328e-05,1.23598647e-05,1.23779673e-05,1.23525606e-05,1.23827322e-05,1.23538302e-05,1.23855907e-05,1.23551008e-05,1.23830487e-05,1.23547843e-05,1.23852724e-05,1.23547843e-05,1.23852724e-05,1.23627242e-05,1.2372886e-05,1.23624059e-05,1.23747914e-05,1.23652644e-05,1.23732043e-05,1.23687569e-05,1.23725695e-05,1.23662167e-05,1.23751097e-05,1.23690752e-05,1.2372886e-05,1.23703458e-05,1.23684404e-05,1.23732043e-05,1.23725695e-05,1.23798727e-05,1.2380191e-05,1.2372886e-05,1.23830487e-05,1.2366535e-05,1.23830487e-05,1.2372886e-05,1.23732043e-05,1.23725695e-05,1.23706623e-05,1.23725695e-05,1.23662167e-05,1.23766977e-05,1.2370364632e-05,8.680965170012874e-09,12.370364632000001
116,1.22407682e-05,1.22407682e-05,1.2238228e-05,1.22385445e-05,1.22391803e-05,1.22391803e-05,1.22379097e-05,1.22407682e-05,1.2235686e-05,1.2242991e-05,1.2238228e-05,1.22385445e-05,1.22344154e-05,1.22407682e-05,1.22353686e-05,1.2241404e-05,1.22309229e-05,1.22353686e-05,1.22375932e-05,1.2235686e-05,1.22372749e-05,1.22404499e-05,1.22318752e-05,1.22480724e-05,1.22353686e-05,1.22404499e-05,1.22366391e-05,1.2242991e-05,1.22328283e-05,1.22398151e-05,1.22264773e-05,1.22347337e-05,1.22366391e-05,1.2238228e-05,1.22286992e-05,1.22433094e-05,1.22229831e-05,1.22506144e-05,1.22213942e-05,1.22531546e-05,1.22213942e-05,1.22474366e-05,1.22331448e-05,1.22407682e-05,1.22388628e-05,1.22442607e-05,1.22366391e-05,1.22404499e-05,1.22401334e-05,1.22407682e-05,1.2237763582000001e-05,6.287859980015224e-09,12.237763582000001
117,1.21045214e-05,1.21035682e-05,1.21086496e-05,1.21022977e-05,1.21092844e-05,1.21054736e-05,1.21057919e-05,1.21032508e-05,1.2107379e-05,1.21061084e-05,1.21061084e-05,1.21061084e-05,1.21032508e-05,1.21019812e-05,1.21022977e-05,1.21032508e-05,1.21057919e-05,1.21010271e-05,1.21038865e-05,1.21010271e-05,1.21057919e-05,1.21035682e-05,1.21045214e-05,1.21035682e-05,1.21054736e-05,1.21035682e-05,1.21035682e-05,1.21057919e-05,1.21054736e-05,1.21064268e-05,1.21048379e-05,1.21022977e-05,1.21070616e-05,1.21048379e-05,1.21083322e-05,1.21010271e-05,1.21080138e-05,1.21035682e-05,1.21064268e-05,1.21032508e-05,1.21070616e-05,1.21057919e-05,1.2108967e-05,1.21054736e-05,1.21057919e-05,1.21061084e-05,1.21051562e-05,1.2102616e-05,1.2107379e-05,1.21035682e-05,1.2104927494e-05,2.0650494151385718e-09,12.104927494
118,1.19711322e-05,1.19469951e-05,1.19787546e-05,1.19460428e-05,1.19635097e-05,1.19546175e-05,1.196224e-05,1.19530296e-05,1.1971767e-05,1.19435017e-05,1.19749429e-05,1.19523938e-05,1.19663691e-05,1.19536644e-05,1.19647802e-05,1.19600163e-05,1.19593806e-05,1.19587457e-05,1.19587457e-05,1.19577935e-05,1.19603346e-05,1.1961286e-05,1.19635097e-05,1.19609695e-05,1.19631914e-05,1.19584292e-05,1.19616043e-05,1.19600163e-05,1.19666856e-05,1.19596989e-05,1.19660508e-05,1.19638271e-05,1.19638271e-05,1.196224e-05,1.19600163e-05,1.1961286e-05,1.1961286e-05,1.1961286e-05,1.1961286e-05,1.19600163e-05,1.19577935e-05,1.19539827e-05,1.19590641e-05,1.19542992e-05,1.19587457e-05,1.19562046e-05,1.19568404e-05,1.19562046e-05,1.19581109e-05,1.19581109e-05,1.1960092522e-05,6.344044315459614e-09,11.960092522
119,1.18005855e-05,1.18059852e-05,1.18063017e-05,1.1811383e-05,1.1811383e-05,1.18139233e-05,1.18101125e-05,1.18132884e-05,1.18136068e-05,1.18136068e-05,1.18085254e-05,1.1809796e-05,1.18088419e-05,1.18139233e-05,1.1811383e-05,1.18132884e-05,1.18078906e-05,1.18120179e-05,1.18088419e-05,1.18126527e-05,1.18094777e-05,1.18139233e-05,1.18101125e-05,1.18069365e-05,1.18072549e-05,1.18088419e-05,1.1811383e-05,1.18072549e-05,1.18072549e-05,1.18110656e-05,1.18063017e-05,1.18101125e-05,1.18063017e-05,1.18110656e-05,1.18056669e-05,1.18088419e-05,1.18043963e-05,1.18069365e-05,1.18072549e-05,1.18107473e-05,1.18101125e-05,1.18063017e-05,1.18088419e-05,1.18047128e-05,1.18072549e-05,1.18085254e-05,1.18047128e-05,1.18101125e-05,1.18059852e-05,1.18101125e-05,1.18091028e-05,2.929748162965561e-09,11.8091028
120,1.16640194e-05,1.1660527e-05,1.16675137e-05,1.16640194e-05,1.1660527e-05,1.16551282e-05,1.16595738e-05,1.16586216e-05,1.16640194e-05,1.16586216e-05,1.16611627e-05,1.16576684e-05,1.1660527e-05,1.16617975e-05,1.16633846e-05,1.1658939e-05,1.1658939e-05,1.16608444e-05,1.16627498e-05,1.16640194e-05,1.16640194e-05,1.16598922e-05,1.16687843e-05,1.16617975e-05,1.16627498e-05,1.16598922e-05,1.16637029e-05,1.16598922e-05,1.16637029e-05,1.16637029e-05,1.16640194e-05,1.16595738e-05,1.16617975e-05,1.16586216e-05,1.16608444e-05,1.16595738e-05,1.16608444e-05,1.16633846e-05,1.16592573e-05,1.16573501e-05,1.16640194e-05,1.16573501e-05,1.16614792e-05,1.16602087e-05,1.16602087e-05,1.16602087e-05,1.16602087e-05,1.16586216e-05,1.1658939e-05,1.16602087e-05,1.1661149178000001e-05,2.575238066454647e-09,11.661149178
121,1.15042712e-05,1.15090352e-05,1.15030007e-05,1.15061766e-05,1.15039538e-05,1.15049061e-05,1.15014136e-05,1.1503319e-05,1.15023659e-05,1.15049061e-05,1.15026842e-05,1.15058592e-05,1.15036355e-05,1.15115754e-05,1.1506495e-05,1.15099874e-05,1.15068115e-05,1.15112589e-05,1.15030007e-05,1.1506495e-05,1.15023659e-05,1.15061766e-05,1.15020484e-05,1.15055409e-05,1.15068115e-05,1.15077646e-05,1.15058592e-05,1.15030007e-05,1.15036355e-05,1.15061766e-05,1.14985542e-05,1.15068115e-05,1.1506495e-05,1.15115754e-05,1.15061766e-05,1.15084003e-05,1.15077646e-05,1.15090352e-05,1.15055409e-05,1.15030007e-05,1.14991899e-05,1.15010953e-05,1.15036355e-05,1.15039538e-05,1.15014136e-05,1.15023659e-05,1.15010953e-05,1.15058592e-05,1.15014136e-05,1.15042712e-05,1.1504963572e-05,2.9722026161781925e-09,11.504963572000001
122,1.13435699e-05,1.13489677e-05,1.13476981e-05,1.13546857e-05,1.13407114e-05,1.13461101e-05,1.13502401e-05,1.13473807e-05,1.13515098e-05,1.13454753e-05,1.13511915e-05,1.13445221e-05,1.13489677e-05,1.1345157e-05,1.13480164e-05,1.13464275e-05,1.13461101e-05,1.13438864e-05,1.13461101e-05,1.13438864e-05,1.13461101e-05,1.13435699e-05,1.13464275e-05,1.13435699e-05,1.13473807e-05,1.13461101e-05,1.13489677e-05,1.13435699e-05,1.13515098e-05,1.13473807e-05,1.1350875e-05,1.13476981e-05,1.13489677e-05,1.13461101e-05,1.13461101e-05,1.13476981e-05,1.13448405e-05,1.13464275e-05,1.13486512e-05,1.13448405e-05,1.13464275e-05,1.13454753e-05,1.13515098e-05,1.13438864e-05,1.13489677e-05,1.13457918e-05,1.13486512e-05,1.13476981e-05,1.13489677e-05,1.13464275e-05,1.1347024842e-05,2.6194848907440264e-09,11.347024842
123,1.11914424e-05,1.11914424e-05,1.11923964e-05,1.11889021e-05,1.11987474e-05,1.11736572e-05,1.11990648e-05,1.11933477e-05,1.11914424e-05,1.11927129e-05,1.11911259e-05,1.11876316e-05,1.11876316e-05,1.1184773e-05,1.11863619e-05,1.11908075e-05,1.11838208e-05,1.11873132e-05,1.11850914e-05,1.11869967e-05,1.11939835e-05,1.11873132e-05,1.11911259e-05,1.1189537e-05,1.11889021e-05,1.11901727e-05,1.11854079e-05,1.11860436e-05,1.11869967e-05,1.11873132e-05,1.11911259e-05,1.11876316e-05,1.11917607e-05,1.11889021e-05,1.11939835e-05,1.11885838e-05,1.11939835e-05,1.11911259e-05,1.11920781e-05,1.11923964e-05,1.11939835e-05,1.11889021e-05,1.11901727e-05,1.11901727e-05,1.1190491e-05,1.11860436e-05,1.11889021e-05,1.1183186e-05,1.11936661e-05,1.11889021e-05,1.118954997e-05,4.0248288728466546e-09,11.189549970000002
124,1.10272476e-05,1.10221663e-05,1.10234369e-05,1.10224837e-05,1.10202609e-05,1.10234369e-05,1.10231185e-05,1.10288347e-05,1.10199426e-05,1.10272476e-05,1.10256588e-05,1.10266128e-05,1.1022802e-05,1.10259771e-05,1.10250239e-05,1.10275641e-05,1.10259771e-05,1.10288347e-05,1.10237534e-05,1.10272476e-05,1.10221663e-05,1.10288347e-05,1.10205783e-05,1.10253422e-05,1.10202609e-05,1.10256588e-05,1.10208966e-05,1.10266128e-05,1.10262945e-05,1.10288347e-05,1.10259771e-05,1.10262945e-05,1.10240717e-05,1.10269293e-05,1.10237534e-05,1.10237534e-05,1.10196261e-05,1.10231185e-05,1.10237534e-05,1.10240717e-05,1.10199426e-05,1.10212131e-05,1.10234369e-05,1.10269293e-05,1.10234369e-05,1.10234369e-05,1.10231185e-05,1.10240717e-05,1.10237534e-05,1.10240717e-05,1.1024357342e-05,2.5167623732159028e-09,11.024357342
125,1.08430431e-05,1.08557479e-05,1.08633694e-05,1.08579716e-05,1.08624172e-05,1.08563827e-05,1.0859877e-05,1.0855113e-05,1.08573349e-05,1.08560644e-05,1.08567001e-05,1.08554295e-05,1.08624172e-05,1.08586064e-05,1.08633694e-05,1.08557479e-05,1.08601935e-05,1.08563827e-05,1.08620989e-05,1.08576533e-05,1.08655931e-05,1.08573349e-05,1.08633694e-05,1.08636877e-05,1.08620989e-05,1.08611475e-05,1.08630529e-05,1.08589238e-05,1.08624172e-05,1.08586064e-05,1.086464e-05,1.08557479e-05,1.08608292e-05,1.08592421e-05,1.0861464e-05,1.08586064e-05,1.08611475e-05,1.08605118e-05,1.08624172e-05,1.08611475e-05,1.08620989e-05,1.08608292e-05,1.08627346e-05,1.08633694e-05,1.08649583e-05,1.08636877e-05,1.08662289e-05,1.0861464e-05,1.08659106e-05,1.08601935e-05,1.0860187612e-05,3.88796785360373e-09,10.860187611999999
126,1.06928228e-05,1.06826592e-05,1.06918696e-05,1.0681707e-05,1.06858361e-05,1.06880589e-05,1.06858361e-05,1.06902826e-05,1.06858361e-05,1.06899643e-05,1.06871066e-05,1.06912348e-05,1.06861535e-05,1.06899643e-05,1.06871066e-05,1.06928228e-05,1.06842481e-05,1.06893294e-05,1.06855177e-05,1.06883772e-05,1.06848829e-05,1.0689012e-05,1.06880589e-05,1.06905991e-05,1.06880589e-05,1.06896478e-05,1.06845646e-05,1.06886937e-05,1.06813886e-05,1.0687424e-05,1.06820244e-05,1.06880589e-05,1.0681707e-05,1.06883772e-05,1.06845646e-05,1.06877415e-05,1.06858361e-05,1.06852012e-05,1.06848829e-05,1.06893294e-05,1.06855177e-05,1.06909174e-05,1.06858361e-05,1.06909174e-05,1.06855177e-05,1.06909174e-05,1.06858361e-05,1.06880589e-05,1.06842481e-05,1.06893294e-05,1.0687277672e-05,2.8950426269081253e-09,10.687277672
127,1.05105246e-05,1.05102072e-05,1.05152885e-05,1.05089366e-05,1.05152885e-05,1.05105246e-05,1.05156068e-05,1.0509254e-05,1.05159233e-05,1.05098889e-05,1.05156068e-05,1.05105246e-05,1.05152885e-05,1.05102072e-05,1.0514018e-05,1.05095723e-05,1.05133831e-05,1.05105246e-05,1.05111594e-05,1.05083018e-05,1.05111594e-05,1.0509254e-05,1.05130666e-05,1.05098889e-05,1.0514018e-05,1.05070312e-05,1.05130666e-05,1.0507667e-05,1.05063964e-05,1.0514018e-05,1.05117942e-05,1.05105246e-05,1.05117942e-05,1.05105246e-05,1.051243e-05,1.05105246e-05,1.0514018e-05,1.0509254e-05,1.05133831e-05,1.05079835e-05,1.05108429e-05,1.05086183e-05,1.0514972e-05,1.05114777e-05,1.05105246e-05,1.05127483e-05,1.0509254e-05,1.0514972e-05,1.05127483e-05,1.05098889e-05,1.0511477464000001e-05,2.4634669212115403e-09,10.511477464000002
128,1.03387074e-05,1.03342618e-05,1.03377542e-05,1.03348966e-05,1.03415659e-05,1.03339435e-05,1.0339978e-05,1.03374368e-05,1.03409311e-05,1.0339978e-05,1.03371185e-05,1.03323555e-05,1.03377542e-05,1.03294969e-05,1.03329912e-05,1.03374368e-05,1.03326729e-05,1.03371185e-05,1.03298153e-05,1.03336261e-05,1.03323555e-05,1.03358489e-05,1.03348966e-05,1.03361672e-05,1.03348966e-05,1.03374368e-05,1.03352131e-05,1.03383891e-05,1.03336261e-05,1.03377542e-05,1.03326729e-05,1.03374368e-05,1.03342618e-05,1.03387074e-05,1.03329912e-05,1.03377542e-05,1.03348966e-05,1.03409311e-05,1.03355314e-05,1.03348966e-05,1.03323555e-05,1.03371185e-05,1.03358489e-05,1.03336261e-05,1.03291804e-05,1.03390239e-05,1.03326729e-05,1.0336802e-05,1.03336261e-05,1.03390239e-05,1.033571563e-05,2.9286779793109192e-09,10.33571563
129,1.01513269e-05,1.01662545e-05,1.01398946e-05,1.01649839e-05,1.01494215e-05,1.01599026e-05,1.01513269e-05,1.01570449e-05,1.01392598e-05,1.01599026e-05,1.01452943e-05,1.01637133e-05,1.01497399e-05,1.01529158e-05,1.01532323e-05,1.01618079e-05,1.01379892e-05,1.01659371e-05,1.01430705e-05,1.01608557e-05,1.01421174e-05,1.01611731e-05,1.01462465e-05,1.01532323e-05,1.01471996e-05,1.01560918e-05,1.01560918e-05,1.01525975e-05,1.01557753e-05,1.01570449e-05,1.01573623e-05,1.01551386e-05,1.01570449e-05,1.01592677e-05,1.01611731e-05,1.01576807e-05,1.01595861e-05,1.01573623e-05,1.01573623e-05,1.01538681e-05,1.01621263e-05,1.01573623e-05,1.01611731e-05,1.01583155e-05,1.01570449e-05,1.01595861e-05,1.01468813e-05,1.01681608e-05,1.01405294e-05,1.01633968e-05,1.0155037339999999e-05,7.434808226632213e-09,10.155037339999998
